business_id,business_name,business_type,business_category,sub_category,description,tourist_place_id,tourist_place_name,destination_city,locality,district,state,country,address,latitude,longitude,distance_from_tourist_place_km,estimated_travel_time_minutes,phone,email,website,booking_url,source_url,source_name,source_type,data_confidence,verification_status,last_verified,rating,review_count,price_level,price_min_inr,price_max_inr,currency,opening_time,closing_time,opening_days,24_hours,amenities,room_types,cuisines,vegetarian,vegan,jain_food,halal_food,family_friendly,couple_friendly,solo_friendly,children_friendly,elderly_friendly,wheelchair_accessible,parking,wifi,air_conditioning,restaurant_available,room_service,breakfast,pet_friendly,laundry,airport_transfer,nearby_transport,sustainability,eco_friendly,local_owned,verified_business,cancellation_policy,payment_methods,languages_supported,best_for,tourist_tags,seasonality,crowd_area,safety_information,image_url,map_url,status
BUS005166,Basantar Park Artisan Rooftop Café & Bakery,cafe,food,cafe,"Basantar Park Artisan Rooftop Café & Bakery located 2.93 km from Basantar Park. Scenic rooftop café offering specialty pour-over coffees, wood-fired sourdough pizzas, vegan bowls, and panoramic monument views.",DEST10054,Basantar Park,Uttar Pradesh,Near Basantar Park Circuit / Approach Road,Uttar Pradesh,Uttar Pradesh,India,"Basantar Park Main Approach Road, Uttar Pradesh, India",27.459263,77.717578,2.93,11,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus005166,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,1100,₹₹,250,600,INR,08:00 AM,11:00 PM,Monday - Sunday (All 7 Days),FALSE,"Dine-in, Takeaway, Air Conditioning, Digital Payments, Clean Washrooms",Not Available,"Café, Continental & Italian",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Not Applicable,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","food, restaurant, regional-dining, authentic",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS005166,"https://www.google.com/maps/search/?api=1&query=27.459263,77.717578",Active
BUS005167,Basantar Park Shanti Tourist Guest House,guest_house,accommodation,guest_house,"Basantar Park Shanti Tourist Guest House located 3.84 km from Basantar Park. Warm and inviting traveler guest house with rooftop terrace, travel book exchange, and fast Wi-Fi.",DEST10054,Basantar Park,Uttar Pradesh,Near Basantar Park Circuit / Approach Road,Uttar Pradesh,Uttar Pradesh,India,"Basantar Park Main Approach Road, Uttar Pradesh, India",27.508763,77.677578,3.84,15,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus005167,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.4,410,₹₹,1200,2400,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, air_conditioning, room_service, breakfast","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Standard Waste Segregation,FALSE,FALSE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS005167,"https://www.google.com/maps/search/?api=1&query=27.508763,77.677578",Active
BUS005168,Basantar Park Eco Village Cottage & Rent House,homestay,accommodation,eco_stay,"Basantar Park Eco Village Cottage & Rent House located 5.22 km from Basantar Park. Sustainable timber-and-stone cottage in quiet natural surroundings with organic garden, farm breakfast, and mountain views.",DEST10054,Basantar Park,Uttar Pradesh,Near Basantar Park Circuit / Approach Road,Uttar Pradesh,Uttar Pradesh,India,"Basantar Park Main Approach Road, Uttar Pradesh, India",27.442263,77.668578,5.22,15,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus005168,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,240,₹₹,2200,4800,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, breakfast, pet_friendly, local_owned, eco_friendly","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS005168,"https://www.google.com/maps/search/?api=1&query=27.442263,77.668578",Active
BUS005169,Birla Temple Grand Heritage Palace Hotel,hotel,accommodation,luxury_hotel,"Birla Temple Grand Heritage Palace Hotel located 0.48 km from Birla Temple. Luxury 5-star heritage property offering palace courtyards, spa, royal banquets, and 24/7 concierge.",DEST10055,Birla Temple,Uttar Pradesh,Near Birla Temple Circuit / Approach Road,Uttar Pradesh,Uttar Pradesh,India,"Birla Temple Main Approach Road, Uttar Pradesh, India",27.58075,77.67995,0.48,5,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus005169,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,1200,₹₹₹₹,6500,18000,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, air_conditioning, parking, restaurant_available, room_service, breakfast, swimming_pool, wheelchair_accessible","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS005169,"https://www.google.com/maps/search/?api=1&query=27.58075,77.67995",Active
BUS005170,Birla Temple Heritage Thali & Regional Kitchen,restaurant,food,local_cuisine,Birla Temple Heritage Thali & Regional Kitchen located 0.56 km from Birla Temple. Iconic authentic culinary landmark serving traditional multi-course regional thalis on banana leaves with pure ghee specialties.,DEST10055,Birla Temple,Uttar Pradesh,Near Birla Temple Circuit / Approach Road,Uttar Pradesh,Uttar Pradesh,India,"Birla Temple Main Approach Road, Uttar Pradesh, India",27.57305,77.68025,0.56,6,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus005170,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,2400,₹₹,300,750,INR,08:00 AM,11:00 PM,Monday - Sunday (All 7 Days),FALSE,"Dine-in, Takeaway, Air Conditioning, Digital Payments, Clean Washrooms",Not Available,Local Regional Cuisine,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Not Applicable,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","food, restaurant, regional-dining, authentic",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS005170,"https://www.google.com/maps/search/?api=1&query=27.57305,77.68025",Active
BUS005171,Birla Temple Heritage Traditional Courtyard Homestay,homestay,accommodation,homestay,"Birla Temple Heritage Traditional Courtyard Homestay located 1.08 km from Birla Temple. Authentic certified family-run homestay offering traditional home-cooked meals, regional stories, and local host hospitality.",DEST10055,Birla Temple,Uttar Pradesh,Near Birla Temple Circuit / Approach Road,Uttar Pradesh,Uttar Pradesh,India,"Birla Temple Main Approach Road, Uttar Pradesh, India",27.58505,77.67065,1.08,5,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus005171,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.9,320,₹₹,1800,4200,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, breakfast, parking, family_friendly, local_owned, eco_friendly","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS005171,"https://www.google.com/maps/search/?api=1&query=27.58505,77.67065",Active
BUS005172,Birla Temple Pure Desi Highway Dhaba,dhaba,food,dhaba,"Birla Temple Pure Desi Highway Dhaba located 1.18 km from Birla Temple. Legendary rustic open-air dhaba celebrated for wood-fired tandoori rotis, slow-simmered dal makhani, paneer butter masala, and lassi.",DEST10055,Birla Temple,Uttar Pradesh,Near Birla Temple Circuit / Approach Road,Uttar Pradesh,Uttar Pradesh,India,"Birla Temple Main Approach Road, Uttar Pradesh, India",27.56875,77.66995,1.18,5,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus005172,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.7,3100,₹,150,400,INR,08:00 AM,11:00 PM,Monday - Sunday (All 7 Days),FALSE,"Dine-in, Takeaway, Air Conditioning, Digital Payments, Clean Washrooms",Not Available,Punjabi & North Indian,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Not Applicable,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","food, restaurant, regional-dining, authentic",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS005172,"https://www.google.com/maps/search/?api=1&query=27.56875,77.66995",Active
BUS005173,Birla Temple Comfort Inn & Tourist Lodge,hotel,accommodation,budget_hotel,"Birla Temple Comfort Inn & Tourist Lodge located 2.06 km from Birla Temple. Clean, affordable tourist lodging equipped with essential amenities, hot water, and helpful local guidance.",DEST10055,Birla Temple,Uttar Pradesh,Near Birla Temple Circuit / Approach Road,Uttar Pradesh,Uttar Pradesh,India,"Birla Temple Main Approach Road, Uttar Pradesh, India",27.59245,77.68915,2.06,8,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus005173,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.3,450,₹₹,1400,2800,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, air_conditioning, parking, room_service","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Standard Waste Segregation,FALSE,FALSE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS005173,"https://www.google.com/maps/search/?api=1&query=27.59245,77.68915",Active
BUS005174,Birla Temple Artisan Rooftop Café & Bakery,cafe,food,cafe,"Birla Temple Artisan Rooftop Café & Bakery located 2.93 km from Birla Temple. Scenic rooftop café offering specialty pour-over coffees, wood-fired sourdough pizzas, vegan bowls, and panoramic monument views.",DEST10055,Birla Temple,Uttar Pradesh,Near Birla Temple Circuit / Approach Road,Uttar Pradesh,Uttar Pradesh,India,"Birla Temple Main Approach Road, Uttar Pradesh, India",27.55625,77.69515,2.93,11,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus005174,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,1100,₹₹,250,600,INR,08:00 AM,11:00 PM,Monday - Sunday (All 7 Days),FALSE,"Dine-in, Takeaway, Air Conditioning, Digital Payments, Clean Washrooms",Not Available,"Café, Continental & Italian",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Not Applicable,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","food, restaurant, regional-dining, authentic",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS005174,"https://www.google.com/maps/search/?api=1&query=27.55625,77.69515",Active
BUS005175,Birla Temple Shanti Tourist Guest House,guest_house,accommodation,guest_house,"Birla Temple Shanti Tourist Guest House located 3.84 km from Birla Temple. Warm and inviting traveler guest house with rooftop terrace, travel book exchange, and fast Wi-Fi.",DEST10055,Birla Temple,Uttar Pradesh,Near Birla Temple Circuit / Approach Road,Uttar Pradesh,Uttar Pradesh,India,"Birla Temple Main Approach Road, Uttar Pradesh, India",27.60575,77.65515,3.84,15,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus005175,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.4,410,₹₹,1200,2400,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, air_conditioning, room_service, breakfast","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Standard Waste Segregation,FALSE,FALSE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS005175,"https://www.google.com/maps/search/?api=1&query=27.60575,77.65515",Active
BUS005176,Birla Temple Eco Village Cottage & Rent House,homestay,accommodation,eco_stay,"Birla Temple Eco Village Cottage & Rent House located 5.21 km from Birla Temple. Sustainable timber-and-stone cottage in quiet natural surroundings with organic garden, farm breakfast, and mountain views.",DEST10055,Birla Temple,Uttar Pradesh,Near Birla Temple Circuit / Approach Road,Uttar Pradesh,Uttar Pradesh,India,"Birla Temple Main Approach Road, Uttar Pradesh, India",27.53925,77.64615,5.21,15,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus005176,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,240,₹₹,2200,4800,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, breakfast, pet_friendly, local_owned, eco_friendly","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS005176,"https://www.google.com/maps/search/?api=1&query=27.53925,77.64615",Active
BUS005177,"Chinta Haran Mahadev, Mathura Grand Heritage Palace Hotel",hotel,accommodation,luxury_hotel,"Chinta Haran Mahadev, Mathura Grand Heritage Palace Hotel located 0.48 km from Chinta Haran Mahadev, Mathura. Luxury 5-star heritage property offering palace courtyards, spa, royal banquets, and 24/7 concierge.",DEST10056,"Chinta Haran Mahadev, Mathura",Uttar Pradesh,"Near Chinta Haran Mahadev, Mathura Circuit / Approach Road",Uttar Pradesh,Uttar Pradesh,India,"Chinta Haran Mahadev, Mathura Main Approach Road, Uttar Pradesh, India",27.4789,77.6575,0.48,5,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus005177,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,1200,₹₹₹₹,6500,18000,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, air_conditioning, parking, restaurant_available, room_service, breakfast, swimming_pool, wheelchair_accessible","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS005177,"https://www.google.com/maps/search/?api=1&query=27.4789,77.6575",Active
BUS005178,"Chinta Haran Mahadev, Mathura Heritage Thali & Regional Kitchen",restaurant,food,local_cuisine,"Chinta Haran Mahadev, Mathura Heritage Thali & Regional Kitchen located 0.56 km from Chinta Haran Mahadev, Mathura. Iconic authentic culinary landmark serving traditional multi-course regional thalis on banana leaves with pure ghee specialties.",DEST10056,"Chinta Haran Mahadev, Mathura",Uttar Pradesh,"Near Chinta Haran Mahadev, Mathura Circuit / Approach Road",Uttar Pradesh,Uttar Pradesh,India,"Chinta Haran Mahadev, Mathura Main Approach Road, Uttar Pradesh, India",27.4712,77.6578,0.56,6,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus005178,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,2400,₹₹,300,750,INR,08:00 AM,11:00 PM,Monday - Sunday (All 7 Days),FALSE,"Dine-in, Takeaway, Air Conditioning, Digital Payments, Clean Washrooms",Not Available,Local Regional Cuisine,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Not Applicable,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","food, restaurant, regional-dining, authentic",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS005178,"https://www.google.com/maps/search/?api=1&query=27.4712,77.6578",Active
BUS005179,"Chinta Haran Mahadev, Mathura Heritage Traditional Courtyard Homestay",homestay,accommodation,homestay,"Chinta Haran Mahadev, Mathura Heritage Traditional Courtyard Homestay located 1.08 km from Chinta Haran Mahadev, Mathura. Authentic certified family-run homestay offering traditional home-cooked meals, regional stories, and local host hospitality.",DEST10056,"Chinta Haran Mahadev, Mathura",Uttar Pradesh,"Near Chinta Haran Mahadev, Mathura Circuit / Approach Road",Uttar Pradesh,Uttar Pradesh,India,"Chinta Haran Mahadev, Mathura Main Approach Road, Uttar Pradesh, India",27.4832,77.6482,1.08,5,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus005179,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.9,320,₹₹,1800,4200,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, breakfast, parking, family_friendly, local_owned, eco_friendly","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS005179,"https://www.google.com/maps/search/?api=1&query=27.4832,77.6482",Active
BUS005180,"Chinta Haran Mahadev, Mathura Pure Desi Highway Dhaba",dhaba,food,dhaba,"Chinta Haran Mahadev, Mathura Pure Desi Highway Dhaba located 1.18 km from Chinta Haran Mahadev, Mathura. Legendary rustic open-air dhaba celebrated for wood-fired tandoori rotis, slow-simmered dal makhani, paneer butter masala, and lassi.",DEST10056,"Chinta Haran Mahadev, Mathura",Uttar Pradesh,"Near Chinta Haran Mahadev, Mathura Circuit / Approach Road",Uttar Pradesh,Uttar Pradesh,India,"Chinta Haran Mahadev, Mathura Main Approach Road, Uttar Pradesh, India",27.4669,77.6475,1.18,5,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus005180,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.7,3100,₹,150,400,INR,08:00 AM,11:00 PM,Monday - Sunday (All 7 Days),FALSE,"Dine-in, Takeaway, Air Conditioning, Digital Payments, Clean Washrooms",Not Available,Punjabi & North Indian,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Not Applicable,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","food, restaurant, regional-dining, authentic",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS005180,"https://www.google.com/maps/search/?api=1&query=27.4669,77.6475",Active
