occurrence_id,event_id,year,start_date,end_date,date_status,official_date,source_url,source_name,last_verified
OCC-0087-2026,EVT-0087,2026,2026-12-15,2026-12-18,Estimated,FALSE,https://www.incredibleindia.org,Madhya Pradesh Tourism Development Corporation,2026-09-14
OCC-0087-2027,EVT-0087,2027,2027-12-15,2027-12-18,Projected,FALSE,https://www.incredibleindia.org,Madhya Pradesh Tourism Development Corporation,2026-09-14
OCC-0087-2028,EVT-0087,2028,2028-12-15,2028-12-18,Projected,FALSE,https://www.incredibleindia.org,Madhya Pradesh Tourism Development Corporation,2026-09-14
OCC-0088-2025,EVT-0088,2025,2025-09-15,2025-09-18,Completed,FALSE,https://www.incredibleindia.org,Maharashtra Tourism Development Corporation,2026-09-14
OCC-0088-2026,EVT-0088,2026,2026-09-15,2026-09-18,Estimated,FALSE,https://www.incredibleindia.org,Maharashtra Tourism Development Corporation,2026-09-14
OCC-0088-2027,EVT-0088,2027,2027-09-15,2027-09-18,Projected,FALSE,https://www.incredibleindia.org,Maharashtra Tourism Development Corporation,2026-09-14
OCC-0088-2028,EVT-0088,2028,2028-09-15,2028-09-18,Projected,FALSE,https://www.incredibleindia.org,Maharashtra Tourism Development Corporation,2026-09-14
OCC-0089-2025,EVT-0089,2025,2025-12-15,2025-12-18,Completed,FALSE,https://www.incredibleindia.org,Maharashtra Tourism Development Corporation,2026-09-14
OCC-0089-2026,EVT-0089,2026,2026-12-15,2026-12-18,Estimated,FALSE,https://www.incredibleindia.org,Maharashtra Tourism Development Corporation,2026-09-14
OCC-0089-2027,EVT-0089,2027,2027-12-15,2027-12-18,Projected,FALSE,https://www.incredibleindia.org,Maharashtra Tourism Development Corporation,2026-09-14
OCC-0089-2028,EVT-0089,2028,2028-12-15,2028-12-18,Projected,FALSE,https://www.incredibleindia.org,Maharashtra Tourism Development Corporation,2026-09-14
OCC-0090-2025,EVT-0090,2025,2025-10-15,2025-10-18,Completed,FALSE,https://www.incredibleindia.org,Manipur Tourism Development Corporation,2026-09-14
OCC-0090-2026,EVT-0090,2026,2026-10-15,2026-10-18,Estimated,FALSE,https://www.incredibleindia.org,Manipur Tourism Development Corporation,2026-09-14
OCC-0090-2027,EVT-0090,2027,2027-10-15,2027-10-18,Projected,FALSE,https://www.incredibleindia.org,Manipur Tourism Development Corporation,2026-09-14
OCC-0090-2028,EVT-0090,2028,2028-10-15,2028-10-18,Projected,FALSE,https://www.incredibleindia.org,Manipur Tourism Development Corporation,2026-09-14
OCC-0091-2025,EVT-0091,2025,2025-10-15,2025-10-18,Completed,FALSE,https://www.incredibleindia.org,Meghalaya Tourism Development Corporation,2026-09-14
OCC-0091-2026,EVT-0091,2026,2026-10-15,2026-10-18,Estimated,FALSE,https://www.incredibleindia.org,Meghalaya Tourism Development Corporation,2026-09-14
OCC-0091-2027,EVT-0091,2027,2027-10-15,2027-10-18,Projected,FALSE,https://www.incredibleindia.org,Meghalaya Tourism Development Corporation,2026-09-14
OCC-0091-2028,EVT-0091,2028,2028-10-15,2028-10-18,Projected,FALSE,https://www.incredibleindia.org,Meghalaya Tourism Development Corporation,2026-09-14
OCC-0092-2025,EVT-0092,2025,2025-11-15,2025-11-18,Completed,FALSE,https://www.incredibleindia.org,Mizoram Tourism Development Corporation,2026-09-14
OCC-0092-2026,EVT-0092,2026,2026-11-15,2026-11-18,Estimated,FALSE,https://www.incredibleindia.org,Mizoram Tourism Development Corporation,2026-09-14
OCC-0092-2027,EVT-0092,2027,2027-11-15,2027-11-18,Projected,FALSE,https://www.incredibleindia.org,Mizoram Tourism Development Corporation,2026-09-14
OCC-0092-2028,EVT-0092,2028,2028-11-15,2028-11-18,Projected,FALSE,https://www.incredibleindia.org,Mizoram Tourism Development Corporation,2026-09-14
OCC-0093-2025,EVT-0093,2025,2025-05-15,2025-05-18,Completed,FALSE,https://www.incredibleindia.org,Nagaland Tourism Development Corporation,2026-09-14
OCC-0093-2026,EVT-0093,2026,2026-05-15,2026-05-18,Estimated,FALSE,https://www.incredibleindia.org,Nagaland Tourism Development Corporation,2026-09-14
OCC-0093-2027,EVT-0093,2027,2027-05-15,2027-05-18,Projected,FALSE,https://www.incredibleindia.org,Nagaland Tourism Development Corporation,2026-09-14
OCC-0093-2028,EVT-0093,2028,2028-05-15,2028-05-18,Projected,FALSE,https://www.incredibleindia.org,Nagaland Tourism Development Corporation,2026-09-14
OCC-0094-2025,EVT-0094,2025,2025-04-15,2025-04-18,Completed,FALSE,https://www.incredibleindia.org,Nagaland Tourism Development Corporation,2026-09-14
OCC-0094-2026,EVT-0094,2026,2026-04-15,2026-04-18,Estimated,FALSE,https://www.incredibleindia.org,Nagaland Tourism Development Corporation,2026-09-14
OCC-0094-2027,EVT-0094,2027,2027-04-15,2027-04-18,Projected,FALSE,https://www.incredibleindia.org,Nagaland Tourism Development Corporation,2026-09-14
OCC-0094-2028,EVT-0094,2028,2028-04-15,2028-04-18,Projected,FALSE,https://www.incredibleindia.org,Nagaland Tourism Development Corporation,2026-09-14
OCC-0095-2025,EVT-0095,2025,2025-01-15,2025-01-18,Completed,FALSE,https://www.incredibleindia.org,Odisha Tourism Development Corporation,2026-09-14
OCC-0095-2026,EVT-0095,2026,2026-01-15,2026-01-18,Estimated,FALSE,https://www.incredibleindia.org,Odisha Tourism Development Corporation,2026-09-14
OCC-0095-2027,EVT-0095,2027,2027-01-15,2027-01-18,Projected,FALSE,https://www.incredibleindia.org,Odisha Tourism Development Corporation,2026-09-14
OCC-0095-2028,EVT-0095,2028,2028-01-15,2028-01-18,Projected,FALSE,https://www.incredibleindia.org,Odisha Tourism Development Corporation,2026-09-14
OCC-0096-2025,EVT-0096,2025,2025-04-15,2025-04-18,Completed,FALSE,https://www.incredibleindia.org,Odisha Tourism Development Corporation,2026-09-14
OCC-0096-2026,EVT-0096,2026,2026-04-15,2026-04-18,Estimated,FALSE,https://www.incredibleindia.org,Odisha Tourism Development Corporation,2026-09-14
OCC-0096-2027,EVT-0096,2027,2027-04-15,2027-04-18,Projected,FALSE,https://www.incredibleindia.org,Odisha Tourism Development Corporation,2026-09-14
OCC-0096-2028,EVT-0096,2028,2028-04-15,2028-04-18,Projected,FALSE,https://www.incredibleindia.org,Odisha Tourism Development Corporation,2026-09-14
OCC-0097-2025,EVT-0097,2025,2025-02-15,2025-02-18,Completed,FALSE,https://www.incredibleindia.org,Puducherry Tourism Development Corporation,2026-09-14
OCC-0097-2026,EVT-0097,2026,2026-02-15,2026-02-18,Estimated,FALSE,https://www.incredibleindia.org,Puducherry Tourism Development Corporation,2026-09-14
OCC-0097-2027,EVT-0097,2027,2027-02-15,2027-02-18,Projected,FALSE,https://www.incredibleindia.org,Puducherry Tourism Development Corporation,2026-09-14
OCC-0097-2028,EVT-0097,2028,2028-02-15,2028-02-18,Projected,FALSE,https://www.incredibleindia.org,Puducherry Tourism Development Corporation,2026-09-14
OCC-0098-2025,EVT-0098,2025,2025-02-15,2025-02-18,Completed,FALSE,https://www.incredibleindia.org,Puducherry Tourism Development Corporation,2026-09-14
OCC-0098-2026,EVT-0098,2026,2026-02-15,2026-02-18,Estimated,FALSE,https://www.incredibleindia.org,Puducherry Tourism Development Corporation,2026-09-14
OCC-0098-2027,EVT-0098,2027,2027-02-15,2027-02-18,Projected,FALSE,https://www.incredibleindia.org,Puducherry Tourism Development Corporation,2026-09-14
OCC-0098-2028,EVT-0098,2028,2028-02-15,2028-02-18,Projected,FALSE,https://www.incredibleindia.org,Puducherry Tourism Development Corporation,2026-09-14
OCC-0099-2025,EVT-0099,2025,2025-02-15,2025-02-18,Completed,FALSE,https://www.incredibleindia.org,Punjab Tourism Development Corporation,2026-09-14
OCC-0099-2026,EVT-0099,2026,2026-02-15,2026-02-18,Estimated,FALSE,https://www.incredibleindia.org,Punjab Tourism Development Corporation,2026-09-14
OCC-0099-2027,EVT-0099,2027,2027-02-15,2027-02-18,Projected,FALSE,https://www.incredibleindia.org,Punjab Tourism Development Corporation,2026-09-14
OCC-0099-2028,EVT-0099,2028,2028-02-15,2028-02-18,Projected,FALSE,https://www.incredibleindia.org,Punjab Tourism Development Corporation,2026-09-14
OCC-0100-2025,EVT-0100,2025,2025-02-15,2025-02-18,Completed,FALSE,https://www.incredibleindia.org,Punjab Tourism Development Corporation,2026-09-14
OCC-0100-2026,EVT-0100,2026,2026-02-15,2026-02-18,Estimated,FALSE,https://www.incredibleindia.org,Punjab Tourism Development Corporation,2026-09-14
OCC-0100-2027,EVT-0100,2027,2027-02-15,2027-02-18,Projected,FALSE,https://www.incredibleindia.org,Punjab Tourism Development Corporation,2026-09-14
OCC-0100-2028,EVT-0100,2028,2028-02-15,2028-02-18,Projected,FALSE,https://www.incredibleindia.org,Punjab Tourism Development Corporation,2026-09-14
OCC-0101-2025,EVT-0101,2025,2025-01-15,2025-01-18,Completed,FALSE,https://www.incredibleindia.org,Rajasthan Tourism Development Corporation,2026-09-14
OCC-0101-2026,EVT-0101,2026,2026-01-15,2026-01-18,Estimated,FALSE,https://www.incredibleindia.org,Rajasthan Tourism Development Corporation,2026-09-14
OCC-0101-2027,EVT-0101,2027,2027-01-15,2027-01-18,Projected,FALSE,https://www.incredibleindia.org,Rajasthan Tourism Development Corporation,2026-09-14
OCC-0101-2028,EVT-0101,2028,2028-01-15,2028-01-18,Projected,FALSE,https://www.incredibleindia.org,Rajasthan Tourism Development Corporation,2026-09-14
OCC-0102-2025,EVT-0102,2025,2025-03-15,2025-03-18,Completed,FALSE,https://www.incredibleindia.org,Rajasthan Tourism Development Corporation,2026-09-14
OCC-0102-2026,EVT-0102,2026,2026-03-15,2026-03-18,Estimated,FALSE,https://www.incredibleindia.org,Rajasthan Tourism Development Corporation,2026-09-14
OCC-0102-2027,EVT-0102,2027,2027-03-15,2027-03-18,Projected,FALSE,https://www.incredibleindia.org,Rajasthan Tourism Development Corporation,2026-09-14
OCC-0102-2028,EVT-0102,2028,2028-03-15,2028-03-18,Projected,FALSE,https://www.incredibleindia.org,Rajasthan Tourism Development Corporation,2026-09-14
OCC-0103-2025,EVT-0103,2025,2025-05-15,2025-05-18,Completed,FALSE,https://www.incredibleindia.org,Rajasthan Tourism Development Corporation,2026-09-14
OCC-0103-2026,EVT-0103,2026,2026-05-15,2026-05-18,Estimated,FALSE,https://www.incredibleindia.org,Rajasthan Tourism Development Corporation,2026-09-14
OCC-0103-2027,EVT-0103,2027,2027-05-15,2027-05-18,Projected,FALSE,https://www.incredibleindia.org,Rajasthan Tourism Development Corporation,2026-09-14
OCC-0103-2028,EVT-0103,2028,2028-05-15,2028-05-18,Projected,FALSE,https://www.incredibleindia.org,Rajasthan Tourism Development Corporation,2026-09-14
OCC-0104-2025,EVT-0104,2025,2025-12-15,2025-12-18,Completed,FALSE,https://www.incredibleindia.org,Sikkim Tourism Development Corporation,2026-09-14
OCC-0104-2026,EVT-0104,2026,2026-12-15,2026-12-18,Estimated,FALSE,https://www.incredibleindia.org,Sikkim Tourism Development Corporation,2026-09-14
OCC-0104-2027,EVT-0104,2027,2027-12-15,2027-12-18,Projected,FALSE,https://www.incredibleindia.org,Sikkim Tourism Development Corporation,2026-09-14
OCC-0104-2028,EVT-0104,2028,2028-12-15,2028-12-18,Projected,FALSE,https://www.incredibleindia.org,Sikkim Tourism Development Corporation,2026-09-14
OCC-0105-2025,EVT-0105,2025,2025-09-15,2025-09-18,Completed,FALSE,https://www.incredibleindia.org,Sikkim Tourism Development Corporation,2026-09-14
OCC-0105-2026,EVT-0105,2026,2026-09-15,2026-09-18,Estimated,FALSE,https://www.incredibleindia.org,Sikkim Tourism Development Corporation,2026-09-14
OCC-0105-2027,EVT-0105,2027,2027-09-15,2027-09-18,Projected,FALSE,https://www.incredibleindia.org,Sikkim Tourism Development Corporation,2026-09-14
OCC-0105-2028,EVT-0105,2028,2028-09-15,2028-09-18,Projected,FALSE,https://www.incredibleindia.org,Sikkim Tourism Development Corporation,2026-09-14
OCC-0106-2025,EVT-0106,2025,2025-02-15,2025-02-18,Completed,FALSE,https://www.incredibleindia.org,Tamil Nadu Tourism Development Corporation,2026-09-14
OCC-0106-2026,EVT-0106,2026,2026-02-15,2026-02-18,Estimated,FALSE,https://www.incredibleindia.org,Tamil Nadu Tourism Development Corporation,2026-09-14
OCC-0106-2027,EVT-0106,2027,2027-02-15,2027-02-18,Projected,FALSE,https://www.incredibleindia.org,Tamil Nadu Tourism Development Corporation,2026-09-14
OCC-0106-2028,EVT-0106,2028,2028-02-15,2028-02-18,Projected,FALSE,https://www.incredibleindia.org,Tamil Nadu Tourism Development Corporation,2026-09-14
OCC-0107-2025,EVT-0107,2025,2025-01-15,2025-01-18,Completed,FALSE,https://www.incredibleindia.org,Tamil Nadu Tourism Development Corporation,2026-09-14
OCC-0107-2026,EVT-0107,2026,2026-01-15,2026-01-18,Estimated,FALSE,https://www.incredibleindia.org,Tamil Nadu Tourism Development Corporation,2026-09-14
OCC-0107-2027,EVT-0107,2027,2027-01-15,2027-01-18,Projected,FALSE,https://www.incredibleindia.org,Tamil Nadu Tourism Development Corporation,2026-09-14
OCC-0107-2028,EVT-0107,2028,2028-01-15,2028-01-18,Projected,FALSE,https://www.incredibleindia.org,Tamil Nadu Tourism Development Corporation,2026-09-14
OCC-0108-2025,EVT-0108,2025,2025-12-15,2025-12-18,Completed,FALSE,https://www.incredibleindia.org,Telangana Tourism Development Corporation,2026-09-14
OCC-0108-2026,EVT-0108,2026,2026-12-15,2026-12-18,Estimated,FALSE,https://www.incredibleindia.org,Telangana Tourism Development Corporation,2026-09-14
OCC-0108-2027,EVT-0108,2027,2027-12-15,2027-12-18,Projected,FALSE,https://www.incredibleindia.org,Telangana Tourism Development Corporation,2026-09-14
OCC-0108-2028,EVT-0108,2028,2028-12-15,2028-12-18,Projected,FALSE,https://www.incredibleindia.org,Telangana Tourism Development Corporation,2026-09-14
OCC-0109-2025,EVT-0109,2025,2025-02-15,2025-02-18,Completed,FALSE,https://www.incredibleindia.org,Telangana Tourism Development Corporation,2026-09-14
OCC-0109-2026,EVT-0109,2026,2026-02-15,2026-02-18,Estimated,FALSE,https://www.incredibleindia.org,Telangana Tourism Development Corporation,2026-09-14
OCC-0109-2027,EVT-0109,2027,2027-02-15,2027-02-18,Projected,FALSE,https://www.incredibleindia.org,Telangana Tourism Development Corporation,2026-09-14
OCC-0109-2028,EVT-0109,2028,2028-02-15,2028-02-18,Projected,FALSE,https://www.incredibleindia.org,Telangana Tourism Development Corporation,2026-09-14
OCC-0110-2025,EVT-0110,2025,2025-07-15,2025-07-18,Completed,FALSE,https://www.incredibleindia.org,Tripura Tourism Development Corporation,2026-09-14
OCC-0110-2026,EVT-0110,2026,2026-07-15,2026-07-18,Estimated,FALSE,https://www.incredibleindia.org,Tripura Tourism Development Corporation,2026-09-14
OCC-0110-2027,EVT-0110,2027,2027-07-15,2027-07-18,Projected,FALSE,https://www.incredibleindia.org,Tripura Tourism Development Corporation,2026-09-14
OCC-0110-2028,EVT-0110,2028,2028-07-15,2028-07-18,Projected,FALSE,https://www.incredibleindia.org,Tripura Tourism Development Corporation,2026-09-14
OCC-0111-2025,EVT-0111,2025,2025-10-15,2025-10-18,Completed,FALSE,https://www.incredibleindia.org,Tripura Tourism Development Corporation,2026-09-14
OCC-0111-2026,EVT-0111,2026,2026-10-15,2026-10-18,Estimated,FALSE,https://www.incredibleindia.org,Tripura Tourism Development Corporation,2026-09-14
OCC-0111-2027,EVT-0111,2027,2027-10-15,2027-10-18,Projected,FALSE,https://www.incredibleindia.org,Tripura Tourism Development Corporation,2026-09-14
OCC-0111-2028,EVT-0111,2028,2028-10-15,2028-10-18,Projected,FALSE,https://www.incredibleindia.org,Tripura Tourism Development Corporation,2026-09-14
OCC-0112-2025,EVT-0112,2025,2025-10-15,2025-10-18,Completed,FALSE,https://www.incredibleindia.org,Uttar Pradesh Tourism Development Corporation,2026-09-14
OCC-0112-2026,EVT-0112,2026,2026-10-15,2026-10-18,Estimated,FALSE,https://www.incredibleindia.org,Uttar Pradesh Tourism Development Corporation,2026-09-14
OCC-0112-2027,EVT-0112,2027,2027-10-15,2027-10-18,Projected,FALSE,https://www.incredibleindia.org,Uttar Pradesh Tourism Development Corporation,2026-09-14
OCC-0112-2028,EVT-0112,2028,2028-10-15,2028-10-18,Projected,FALSE,https://www.incredibleindia.org,Uttar Pradesh Tourism Development Corporation,2026-09-14
OCC-0113-2025,EVT-0113,2025,2025-03-15,2025-03-18,Completed,FALSE,https://www.incredibleindia.org,Uttar Pradesh Tourism Development Corporation,2026-09-14
OCC-0113-2026,EVT-0113,2026,2026-03-15,2026-03-18,Estimated,FALSE,https://www.incredibleindia.org,Uttar Pradesh Tourism Development Corporation,2026-09-14
OCC-0113-2027,EVT-0113,2027,2027-03-15,2027-03-18,Projected,FALSE,https://www.incredibleindia.org,Uttar Pradesh Tourism Development Corporation,2026-09-14
OCC-0113-2028,EVT-0113,2028,2028-03-15,2028-03-18,Projected,FALSE,https://www.incredibleindia.org,Uttar Pradesh Tourism Development Corporation,2026-09-14
OCC-0114-2025,EVT-0114,2025,2025-09-15,2025-09-18,Completed,FALSE,https://www.incredibleindia.org,Uttarakhand Tourism Development Corporation,2026-09-14
OCC-0114-2026,EVT-0114,2026,2026-09-15,2026-09-18,Estimated,FALSE,https://www.incredibleindia.org,Uttarakhand Tourism Development Corporation,2026-09-14
OCC-0114-2027,EVT-0114,2027,2027-09-15,2027-09-18,Projected,FALSE,https://www.incredibleindia.org,Uttarakhand Tourism Development Corporation,2026-09-14
OCC-0114-2028,EVT-0114,2028,2028-09-15,2028-09-18,Projected,FALSE,https://www.incredibleindia.org,Uttarakhand Tourism Development Corporation,2026-09-14
OCC-0115-2025,EVT-0115,2025,2025-10-15,2025-10-18,Completed,FALSE,https://www.incredibleindia.org,Uttarakhand Tourism Development Corporation,2026-09-14
OCC-0115-2026,EVT-0115,2026,2026-10-15,2026-10-18,Estimated,FALSE,https://www.incredibleindia.org,Uttarakhand Tourism Development Corporation,2026-09-14
OCC-0115-2027,EVT-0115,2027,2027-10-15,2027-10-18,Projected,FALSE,https://www.incredibleindia.org,Uttarakhand Tourism Development Corporation,2026-09-14
OCC-0115-2028,EVT-0115,2028,2028-10-15,2028-10-18,Projected,FALSE,https://www.incredibleindia.org,Uttarakhand Tourism Development Corporation,2026-09-14
OCC-0116-2025,EVT-0116,2025,2025-12-15,2025-12-18,Completed,FALSE,https://www.incredibleindia.org,West Bengal Tourism Development Corporation,2026-09-14
OCC-0116-2026,EVT-0116,2026,2026-12-15,2026-12-18,Estimated,FALSE,https://www.incredibleindia.org,West Bengal Tourism Development Corporation,2026-09-14
OCC-0116-2027,EVT-0116,2027,2027-12-15,2027-12-18,Projected,FALSE,https://www.incredibleindia.org,West Bengal Tourism Development Corporation,2026-09-14
OCC-0116-2028,EVT-0116,2028,2028-12-15,2028-12-18,Projected,FALSE,https://www.incredibleindia.org,West Bengal Tourism Development Corporation,2026-09-14
OCC-0117-2025,EVT-0117,2025,2025-12-15,2025-12-18,Completed,FALSE,https://www.incredibleindia.org,West Bengal Tourism Development Corporation,2026-09-14
OCC-0117-2026,EVT-0117,2026,2026-12-15,2026-12-18,Estimated,FALSE,https://www.incredibleindia.org,West Bengal Tourism Development Corporation,2026-09-14
OCC-0117-2027,EVT-0117,2027,2027-12-15,2027-12-18,Projected,FALSE,https://www.incredibleindia.org,West Bengal Tourism Development Corporation,2026-09-14
OCC-0117-2028,EVT-0117,2028,2028-12-15,2028-12-18,Projected,FALSE,https://www.incredibleindia.org,West Bengal Tourism Development Corporation,2026-09-14
