interest_overlap_score,distance_km,season_match,past_category_affinity,avg_rating,price_tier_match,global_popularity_30d,converted
0.0,2159.8,0,0.054,4.5,0,80,0
0.0,224.1,0,0.039,4.1,0,24,1
0.0,1168.0,0,0.212,4.6,0,45,0
0.25,367.6,0,0.083,4.9,1,110,1
0.0,1408.1,0,0.095,4.9,0,45,0
0.667,131.1,0,0.132,4.3,1,23,1
0.0,1072.0,0,0.003,4.3,0,18,0
0.0,1395.0,0,0.159,4.3,1,27,1
0.0,1477.1,0,0.114,4.9,1,55,0
0.0,68.1,0,0.105,3.9,1,17,0
0.5,823.5,0,0.177,3.9,1,23,1
0.0,341.0,0,0.309,4.2,1,36,0
0.0,1528.0,0,0.053,4.4,0,89,0
0.0,1153.5,0,0.036,4.7,0,93,0
0.5,1139.8,0,0.098,4.2,0,35,0
0.0,867.9,0,0.063,4.9,1,84,1
0.25,1026.3,0,0.27,4.5,0,62,0
0.0,478.2,0,0.092,4.2,0,27,0
0.25,750.7,0,0.019,4.7,1,44,0
0.0,1148.4,0,0.047,4.9,0,29,0
0.333,1104.2,0,0.041,3.9,0,18,0
0.0,1044.8,0,0.039,4.3,1,23,0
0.0,1041.3,0,0.071,3.9,0,21,1
0.0,1121.6,0,0.014,4.3,1,370,1
0.0,2187.4,0,0.202,4.9,0,49,0
0.0,1400.4,0,0.122,4.7,0,93,0
0.25,1726.6,0,0.1,4.7,1,91,0
0.0,422.7,0,0.045,4.5,0,40,1
0.0,1106.9,0,0.075,4.6,0,24,0
0.0,1612.5,0,0.243,4.4,0,22,0
0.0,1790.8,0,0.098,4.2,1,32,0
0.0,2025.8,0,0.043,4.9,0,29,0
0.333,507.7,0,0.002,4.7,0,54,1
0.5,1487.9,0,0.239,4.3,0,20,1
0.0,1894.6,0,0.028,4.6,1,41,0
0.0,854.4,0,0.132,4.7,0,125,1
0.333,440.2,0,0.216,4.0,1,25,1
0.25,1298.2,0,0.334,4.4,1,80,1
0.0,427.9,0,0.072,4.5,0,36,1
0.0,1749.3,0,0.021,4.3,0,26,0
0.25,1699.6,0,0.016,4.5,0,36,0
0.5,2018.8,0,0.038,4.9,0,105,1
0.0,392.9,0,0.198,4.1,1,29,1
0.5,58.2,0,0.206,4.9,0,93,1
0.0,604.9,0,0.206,4.5,1,30,0
0.0,656.9,0,0.072,4.5,0,84,1
0.25,904.0,0,0.07,4.9,1,95,0
0.0,1015.9,0,0.08,4.3,1,26,1
0.0,1101.5,0,0.052,4.9,1,78,1
0.0,989.7,0,0.227,4.2,0,26,0
0.333,588.5,0,0.007,4.3,0,17,1
0.0,976.0,0,0.209,4.7,1,43,0
0.0,1080.1,0,0.769,4.9,1,23,1
0.5,928.3,1,0.093,3.9,1,18,1
0.0,1595.4,0,0.136,3.9,0,17,0
0.0,2495.0,0,0.228,4.6,1,61,0
0.0,498.8,0,0.006,4.1,0,23,1
0.0,1958.6,0,0.018,4.4,1,24,0
0.0,1886.5,0,0.014,4.9,0,100,0
0.0,2128.5,0,0.122,4.4,0,31,0
0.0,1577.8,0,0.091,4.8,0,62,0
0.0,286.1,0,0.006,4.2,0,34,0
0.0,2012.6,0,0.231,4.1,1,19,1
0.5,1661.9,0,0.731,4.6,1,26,0
0.25,1197.8,0,0.133,4.5,1,30,1
0.0,1895.3,0,0.013,3.9,0,17,0
0.0,884.6,0,0.054,4.6,1,33,0
0.0,1848.1,0,0.18,4.4,0,15,1
0.0,1854.1,0,0.926,3.9,0,17,0
0.0,1896.2,0,0.329,4.9,0,74,0
0.0,896.0,0,0.114,4.8,0,77,0
0.25,1963.1,0,0.022,4.9,0,58,1
0.0,1641.7,0,0.294,4.8,0,81,0
0.0,1511.8,0,0.223,4.9,0,59,0
0.0,898.2,0,0.113,4.6,0,97,0
0.25,483.0,0,0.022,4.1,1,22,1
0.25,951.3,0,0.22,4.4,0,27,0
0.0,1276.2,0,1.0,4.5,1,93,1
0.0,1376.1,0,0.042,4.4,0,29,0
0.0,1569.0,0,0.499,4.6,0,33,1
0.0,1377.3,0,0.891,4.2,1,39,1
0.0,1454.9,0,0.017,4.2,1,21,1
0.0,1922.5,0,0.038,4.9,0,41,0
0.5,1980.4,0,0.134,4.9,0,44,0
0.0,1074.7,0,0.019,4.8,0,52,0
0.0,1680.4,0,0.083,4.4,1,57,0
0.5,828.8,0,0.066,3.9,1,24,1
0.0,767.9,0,0.036,4.5,0,47,0
0.5,1133.6,0,0.312,4.6,0,27,1
0.0,650.7,0,0.125,4.0,0,28,0
0.0,304.0,0,0.02,4.6,0,32,0
0.0,2089.4,0,0.265,3.9,1,25,1
0.0,1148.4,0,0.01,4.7,0,110,0
0.0,1854.0,0,0.029,4.2,1,30,0
0.0,1929.3,0,0.12,4.8,1,39,1
0.333,1017.7,0,0.094,4.0,1,24,1
0.0,477.1,0,0.04,4.0,0,24,0
0.5,303.8,0,0.149,4.7,1,40,1
0.0,841.3,0,0.014,4.5,0,28,0
0.5,419.0,0,0.106,4.0,1,30,1
0.0,618.0,0,0.005,4.7,0,36,0
0.0,1025.2,0,0.048,4.9,0,47,0
0.333,2017.9,0,0.091,4.9,0,63,0
0.0,1225.6,0,0.837,4.9,1,122,0
0.0,714.0,0,0.152,4.2,0,19,0
0.0,1269.6,0,1.0,4.6,0,73,0
0.0,419.8,0,0.019,4.5,1,19,1
0.0,1994.8,0,0.061,4.8,0,52,1
0.0,490.8,0,0.067,4.7,0,34,1
0.0,1642.7,0,0.394,4.9,0,81,0
0.0,1239.7,0,0.129,4.8,0,52,0
0.333,1265.9,0,0.169,4.6,1,118,1
0.0,1747.4,0,0.15,4.9,1,90,0
0.0,954.2,0,0.092,4.3,1,20,0
0.0,235.4,0,0.193,4.9,0,96,0
0.0,1206.6,0,0.171,4.6,0,39,0
0.0,607.0,0,0.94,4.8,1,47,0
0.0,860.0,0,0.16,4.4,0,24,0
0.0,1820.8,0,0.319,4.5,1,32,0
0.0,1644.1,0,0.086,4.2,0,22,0
0.0,964.6,0,0.012,4.6,0,32,0
0.0,886.6,0,0.104,4.2,0,27,0
0.0,1874.2,0,0.895,4.9,0,63,0
0.0,1500.1,0,0.059,4.3,0,23,1
0.0,2168.3,0,0.279,4.2,0,32,0
0.0,2319.4,0,0.89,4.3,0,34,0
0.5,2036.1,0,0.03,4.7,0,59,0
0.25,2198.0,0,0.638,4.5,1,33,0
0.0,1742.5,0,0.129,4.1,0,14,0
0.5,892.5,0,0.173,4.1,1,22,0
0.0,2027.9,0,0.074,4.5,1,32,0
0.0,1665.3,0,0.104,4.5,0,105,0
0.0,1719.4,0,0.127,4.9,1,54,0
0.333,1792.8,0,0.049,4.9,0,60,0
0.25,1820.4,0,1.0,4.6,0,110,0
0.0,1846.5,0,0.017,4.2,1,33,0
0.0,1913.6,0,0.86,4.2,1,22,0
0.0,720.0,0,0.107,4.4,0,19,1
0.0,922.3,0,0.811,3.9,1,14,0
0.0,774.2,0,0.061,4.7,0,26,0
0.25,771.7,0,0.01,4.3,1,25,0
0.0,1522.0,0,0.14,4.7,0,66,0
0.5,621.4,0,0.003,4.4,1,28,0
0.0,1040.1,0,0.03,4.4,0,25,0
0.333,1981.5,0,0.008,4.9,1,61,1
0.0,1724.5,0,0.176,4.4,0,24,1
0.0,343.4,0,0.889,4.1,0,20,1
0.0,881.6,0,0.029,4.5,0,108,0
0.0,880.1,0,0.251,4.5,1,26,0
0.0,184.7,0,0.127,4.4,1,67,0
0.0,1519.9,0,0.049,4.6,1,102,0
0.0,1487.7,0,0.028,4.9,0,108,0
0.0,1269.9,0,0.025,4.9,0,90,0
0.0,1331.9,0,0.949,4.2,0,23,0
0.0,1777.0,0,0.095,4.4,0,103,0
0.0,419.2,0,0.066,4.5,0,101,1
0.0,1998.8,0,0.068,4.9,1,108,1
0.0,1862.4,0,0.156,4.8,1,53,0
0.0,1329.6,0,0.621,4.9,0,91,1
0.0,2157.6,0,0.023,4.9,0,116,0
0.0,832.6,0,0.034,4.7,1,57,0
0.25,929.3,0,0.086,4.9,0,47,1
0.0,449.0,0,0.03,4.9,0,40,1
0.5,874.8,0,0.341,3.9,1,16,1
0.0,234.3,0,0.038,4.5,0,19,1
0.0,1019.8,0,0.002,4.3,1,27,0
0.0,2009.7,0,0.244,4.7,1,65,0
0.5,879.4,0,0.14,4.3,0,25,0
0.0,2083.4,0,0.261,4.9,1,27,0
0.0,1149.5,0,0.186,4.7,0,89,1
0.25,1424.0,0,0.041,4.1,1,18,0
0.0,448.6,0,0.245,4.1,0,18,0
0.0,1678.7,0,0.078,4.2,0,19,0
0.0,469.5,0,0.002,4.6,0,28,0
0.0,413.2,0,0.024,4.6,1,50,1
0.0,1692.8,0,0.129,3.9,1,15,0
0.5,1345.8,0,0.077,4.6,0,25,0
0.0,1306.0,0,0.211,4.9,1,43,0
0.25,1233.4,0,0.113,4.0,0,26,0
0.0,269.6,0,0.01,4.5,0,40,0
0.0,1864.6,0,0.127,4.1,0,24,0
0.0,766.8,0,0.11,4.6,1,48,0
0.0,1669.8,0,0.197,4.7,0,39,0
0.0,1174.8,0,0.171,4.0,0,17,0
0.0,859.0,0,0.143,4.6,0,49,0
0.0,647.0,0,1.0,4.5,1,28,1
0.0,1551.0,0,0.048,3.9,1,17,0
0.0,234.8,0,0.047,4.7,1,26,0
0.0,1398.1,0,0.048,4.9,0,111,0
0.0,1960.6,0,0.029,4.7,0,37,0
0.0,1398.9,0,0.225,4.9,0,57,0
0.0,1098.8,0,0.223,4.0,0,30,0
0.5,404.1,0,1.0,4.2,0,14,1
0.25,634.4,0,0.73,4.4,0,24,0
0.0,841.4,0,0.045,4.9,1,95,0
0.25,1475.5,0,0.224,4.7,1,64,1
0.0,1946.8,0,0.034,4.9,0,55,0
1.0,1885.4,0,0.27,4.9,0,100,1
0.0,1231.6,0,0.203,4.3,0,29,1
0.25,1625.9,0,0.048,4.1,1,23,0
0.333,42.7,0,0.142,4.8,0,23,0
0.0,1119.1,0,0.017,4.3,1,23,0
0.667,1051.5,0,0.108,4.7,0,30,0
0.25,778.5,0,0.085,4.0,1,21,1
0.5,1652.9,0,0.059,4.0,1,20,1
0.0,1661.2,0,0.036,4.9,1,66,1
0.0,2086.9,0,0.014,4.3,1,31,0
0.0,91.0,0,0.052,4.9,1,32,1
0.0,2162.7,0,0.095,4.9,1,81,1
0.0,1339.2,0,0.096,4.4,1,26,0
0.0,320.1,0,0.122,4.5,1,34,1
0.0,837.3,0,0.725,4.6,0,41,1
0.333,505.0,0,0.077,4.7,0,40,0
0.25,871.3,0,1.0,4.1,0,20,1
0.0,1129.8,0,0.661,3.9,0,15,0
0.0,1506.3,0,0.877,4.5,0,42,0
0.0,966.2,0,0.347,4.9,1,97,1
0.0,1644.5,0,0.082,4.9,0,66,0
0.25,1472.0,0,0.184,4.9,0,72,1
0.333,950.9,0,0.016,4.4,0,28,0
0.0,1589.4,0,0.025,3.9,1,15,0
0.25,2305.6,0,0.02,4.5,0,42,0
0.0,653.1,1,0.044,4.2,0,30,0
0.667,683.3,0,0.14,4.7,0,46,1
0.0,1941.3,0,0.032,4.9,0,71,0
0.0,898.6,0,0.221,4.4,0,99,1
0.0,1263.2,0,0.092,3.9,0,31,0
0.0,1765.3,0,0.143,4.6,1,33,1
0.0,2090.7,0,0.004,4.5,0,44,1
0.0,427.3,0,0.013,4.3,0,25,0
0.0,907.8,0,0.108,4.5,1,39,1
0.25,1580.3,0,1.0,4.8,0,102,1
0.0,726.1,0,0.77,4.9,0,65,1
0.0,773.7,0,0.609,4.2,0,17,0
0.25,1120.1,0,0.172,4.0,0,16,0
0.0,1239.0,0,1.0,4.1,0,26,0
0.5,556.9,0,0.318,4.4,0,36,1
0.0,1293.3,0,0.01,4.2,0,28,1
0.0,304.9,0,0.111,4.4,1,92,1
0.0,780.8,0,0.015,4.4,1,67,1
0.0,1392.1,0,0.345,4.5,1,31,0
0.0,1624.4,0,0.156,4.6,1,75,0
0.5,245.3,0,0.178,4.0,0,15,0
0.0,438.2,0,0.083,4.4,1,26,1
0.25,872.6,0,0.087,4.5,0,27,0
0.333,1604.9,0,0.104,4.4,1,101,0
0.0,2108.4,0,0.014,4.5,0,58,0
0.0,2103.6,0,0.062,4.8,0,108,0
0.25,1078.6,0,0.845,4.9,1,115,1
0.333,808.9,0,0.014,4.2,0,35,0
0.0,1609.1,0,0.659,4.4,0,17,1
0.0,508.2,0,0.018,4.9,0,46,1
0.0,1109.3,0,0.143,4.3,1,33,0
0.0,1373.4,0,0.006,4.9,0,36,0
0.0,1670.2,0,0.014,4.2,1,25,1
0.0,1966.1,0,0.38,4.4,1,28,1
0.25,1411.2,0,0.008,4.6,0,50,1
0.0,2278.1,0,0.07,4.9,0,79,0
0.0,1941.6,0,0.022,4.7,0,37,0
0.0,1334.1,0,0.074,4.7,1,44,0
0.0,924.2,0,0.106,4.4,1,25,0
0.0,571.4,0,1.0,4.5,1,39,1
0.0,893.9,0,0.091,4.5,1,106,1
0.0,308.8,0,0.059,4.9,0,84,1
0.667,2131.8,0,0.226,4.6,1,36,1
0.0,734.3,0,0.083,4.2,0,28,0
0.0,1353.1,0,0.06,4.9,1,52,0
0.0,1383.2,0,0.181,4.7,0,37,0
0.25,1709.8,0,0.168,4.6,0,45,1
0.25,1368.9,0,0.0,4.3,0,29,0
0.0,760.3,0,0.055,4.0,1,27,0
0.25,1062.5,0,0.459,4.2,0,30,1
0.0,611.8,0,0.044,4.1,0,26,0
0.0,882.1,0,0.11,4.3,1,18,0
0.0,824.7,0,0.115,3.9,0,13,0
0.25,2546.5,0,0.695,4.1,0,21,0
0.25,566.6,0,0.001,4.3,1,29,1
0.0,272.5,0,0.054,4.1,0,22,0
0.25,1010.4,0,0.121,4.7,1,67,0
0.0,1652.1,0,0.248,4.4,1,26,1
0.25,903.0,0,0.798,4.7,1,42,1
0.0,1555.1,0,0.095,4.1,0,27,0
0.0,910.7,0,0.081,4.5,1,96,0
0.0,1481.8,0,0.109,4.1,0,21,0
0.0,1903.4,0,0.025,4.1,1,25,0
0.0,980.3,0,0.016,4.9,0,81,1
0.0,1863.1,0,0.358,4.7,1,110,0
0.0,1037.1,0,0.145,4.2,0,25,0
0.0,1750.0,0,0.054,4.9,1,115,0
0.0,1046.5,0,0.015,3.9,1,20,1
0.0,913.1,0,0.059,4.9,1,41,1
0.0,457.9,0,0.929,4.6,1,25,1
0.0,1556.8,0,0.013,4.3,0,23,0
0.0,986.9,0,0.005,4.5,1,38,0
0.0,1149.9,0,0.287,4.4,1,63,1
0.0,1213.0,0,0.031,4.4,0,55,0
0.0,1406.2,0,0.09,4.6,1,37,0
0.333,1091.5,0,0.113,4.3,0,30,0
0.0,921.7,0,0.001,4.1,1,19,0
0.0,2124.1,0,0.129,4.8,1,47,0
0.0,781.2,0,0.244,4.8,0,97,0
0.0,1598.8,0,0.055,4.6,1,64,0
0.25,1892.4,0,0.994,4.4,0,31,0
0.0,1252.8,0,0.206,4.4,1,57,0
0.0,960.8,0,0.165,4.9,0,27,0
0.667,1518.1,0,0.037,4.5,1,65,1
0.0,1294.4,0,0.081,3.9,0,22,0
0.0,800.5,0,0.115,4.9,0,55,0
0.0,1118.4,0,0.122,4.0,0,25,0
0.0,1908.2,0,0.018,4.5,1,84,0
0.0,1619.5,0,0.995,4.1,1,24,0
0.333,1872.5,0,0.029,4.0,1,21,1
0.0,751.6,0,0.211,3.9,1,25,1
0.0,745.9,0,0.046,4.9,0,99,0
0.0,1482.1,0,0.461,4.9,0,88,0
0.0,177.6,0,0.016,4.1,1,23,0
0.0,1076.9,0,0.768,4.1,0,21,0
0.0,1217.9,0,0.214,4.4,0,41,0
0.0,1913.1,0,0.166,4.6,1,103,1
0.0,1102.6,0,0.222,4.8,1,31,1
0.0,1089.1,0,0.368,4.9,1,39,0
0.0,1074.0,0,0.293,4.1,1,26,0
0.0,836.7,0,0.742,4.5,0,42,0
0.5,868.4,0,0.791,4.5,1,25,1
0.0,1825.3,0,0.43,4.7,1,112,1
0.0,363.6,0,0.035,4.9,1,106,0
0.25,2044.5,0,0.05,4.4,0,9,0
0.0,103.8,0,0.142,4.9,1,72,0
0.0,2288.0,0,0.022,4.8,1,87,0
0.25,1679.3,0,0.066,4.1,1,11,0
0.0,414.0,0,0.807,4.5,0,51,0
0.0,890.1,0,0.984,4.6,0,112,0
0.0,1837.3,0,0.051,4.5,0,34,0
0.0,893.2,0,0.007,4.5,1,45,0
0.5,180.5,0,0.121,4.5,1,111,1
0.0,2140.6,0,0.024,3.9,0,20,0
0.0,1695.3,0,0.008,4.5,0,118,0
0.0,1824.1,0,0.022,4.7,1,19,1
0.25,455.0,0,0.11,4.7,0,59,0
0.0,846.2,0,0.086,4.7,1,47,1
0.333,835.0,0,0.01,4.7,0,54,0
0.0,973.5,0,0.03,4.4,1,45,1
0.25,918.3,1,0.858,4.4,0,29,1
0.0,1979.6,0,0.278,4.5,0,27,0
0.333,873.3,0,0.22,4.2,1,13,1
0.0,824.4,0,0.98,4.4,0,110,1
0.5,1635.5,0,0.052,4.5,0,37,1
0.0,1720.0,0,0.259,4.5,0,43,0
0.0,927.4,0,0.028,4.2,1,18,0
0.333,829.1,0,0.112,4.7,0,26,0
0.333,1322.4,0,0.296,4.4,1,28,0
0.5,883.6,0,0.368,4.6,1,80,1
0.0,1592.8,0,0.034,4.8,1,118,0
0.25,950.7,0,0.003,4.4,0,30,0
0.5,273.0,0,0.111,4.7,0,103,1
0.0,1015.6,0,0.085,4.5,0,39,0
0.0,1933.1,0,0.021,4.3,0,30,0
0.0,1419.1,0,0.01,4.5,1,123,1
0.0,2421.6,0,0.054,4.5,0,31,0
0.333,869.2,0,0.069,4.8,1,123,1
0.333,1332.4,0,0.051,4.0,0,26,0
0.0,2078.5,0,0.118,4.9,0,110,0
0.0,2190.8,0,0.737,4.7,1,41,0
0.0,2014.4,0,0.452,4.8,1,59,1
0.0,1235.1,0,0.233,4.2,0,30,0
0.25,1265.8,0,0.894,4.4,1,48,0
0.0,2106.5,0,0.327,4.5,0,51,0
0.0,2048.5,0,0.024,4.8,0,98,1
0.0,1491.6,0,0.323,4.2,0,19,0
0.0,1950.8,0,0.179,4.4,0,30,0
0.0,1337.3,0,0.105,4.7,1,88,1
0.0,750.6,0,0.844,4.5,1,82,1
0.333,1773.4,0,0.097,4.2,1,271,1
0.0,1933.9,0,0.208,4.5,1,25,1
0.0,992.9,0,0.035,4.3,1,34,0
0.0,422.4,0,0.131,4.4,0,24,0
0.0,2479.7,0,0.117,4.5,0,40,0
0.0,562.3,0,0.032,4.6,1,29,1
0.667,897.5,0,0.042,4.6,1,31,1
0.0,1873.0,0,0.479,4.9,1,111,1
0.0,421.9,0,0.034,4.7,1,18,0
0.0,1055.7,0,0.048,4.6,0,75,0
0.5,1470.1,0,0.062,4.8,0,66,1
0.0,366.7,0,0.023,4.6,1,31,1
0.0,1760.6,0,0.12,4.9,1,38,0
0.5,689.3,0,0.009,4.6,0,45,1
0.0,935.5,0,0.141,4.3,0,33,0
0.667,592.4,0,1.0,4.5,1,39,1
0.5,629.4,0,0.163,4.4,1,22,1
0.0,231.4,0,0.835,4.5,0,109,1
0.0,1719.2,0,0.102,4.0,1,21,0
0.0,1156.4,0,0.23,4.7,1,52,0
0.333,1650.5,0,0.016,4.6,1,40,0
0.0,81.0,0,0.074,4.7,1,97,1
0.5,1613.3,0,0.421,4.6,1,42,0
0.0,179.7,0,0.127,4.9,0,88,0
0.0,359.6,0,0.18,4.9,0,86,0
0.333,629.1,0,0.081,4.7,1,43,0
0.0,1738.2,0,0.152,4.4,1,31,0
0.0,399.8,0,0.071,4.3,0,33,0
0.667,690.6,0,0.117,4.2,1,18,1
0.25,2770.9,0,0.266,4.6,1,73,1
0.0,206.3,0,0.121,4.4,1,24,1
0.0,1338.4,0,0.051,4.8,0,59,0
0.25,983.4,0,0.002,4.4,1,25,0
0.0,2168.4,0,0.199,4.1,0,30,0
0.0,2062.4,0,0.179,4.7,0,47,0
0.333,1091.2,0,0.065,4.4,0,32,0
0.0,442.3,0,0.005,4.6,0,61,0
0.0,549.5,0,0.02,4.6,1,92,0
0.0,1121.1,0,0.123,4.9,0,102,1
0.25,783.6,0,0.105,3.9,0,22,0
0.0,293.8,0,0.133,4.5,0,78,0
0.333,809.7,0,0.002,4.0,0,15,0
0.0,423.1,0,0.026,4.3,0,31,0
0.0,1080.0,0,0.015,4.2,1,23,0
0.0,1401.6,0,0.309,4.5,1,61,0
0.0,829.0,0,0.028,4.9,1,74,0
0.0,1555.9,0,0.014,4.1,0,34,0
0.0,2106.9,1,0.019,4.3,0,22,0
0.0,1948.1,0,0.002,4.8,0,44,0
0.5,876.3,0,0.069,3.9,1,27,1
0.0,534.1,0,0.225,4.4,0,79,0
0.0,668.6,0,0.036,4.8,1,123,1
0.0,1898.9,0,0.019,4.5,0,27,1
0.0,1787.1,0,0.049,4.4,1,36,1
0.0,1886.2,0,0.003,4.9,0,98,1
0.0,1547.6,0,0.004,4.2,1,29,0
0.0,381.6,0,0.06,4.8,1,58,0
0.0,1329.1,0,0.752,4.2,0,30,0
0.0,942.0,0,0.683,4.6,0,27,0
0.0,728.2,0,0.305,4.6,0,43,1
0.0,553.0,0,0.196,4.1,0,20,1
0.0,1075.9,0,0.103,4.2,0,20,0
0.667,1879.3,0,0.074,4.5,1,110,1
0.0,1370.8,0,0.211,4.9,0,119,1
0.333,1315.9,0,0.065,4.5,1,51,1
0.0,779.0,0,0.064,4.3,0,32,0
0.333,1295.0,0,0.204,4.0,1,21,1
0.25,1613.3,0,0.185,4.1,0,17,0
0.25,1579.4,0,0.036,4.0,1,19,0
0.25,743.2,0,0.066,4.6,0,39,1
0.5,1799.8,0,0.036,4.6,0,57,0
0.333,1305.0,0,0.045,4.4,0,25,1
0.0,881.2,0,0.515,4.4,1,111,1
0.0,213.5,0,0.02,4.4,0,94,1
0.0,2352.4,0,0.359,4.4,0,16,0
0.0,1732.9,0,0.018,4.6,1,19,0
0.0,905.0,0,0.049,4.3,0,27,0
0.0,1363.2,0,0.28,4.7,1,48,0
0.0,1120.4,0,0.391,4.6,0,21,1
0.0,949.4,0,0.043,4.9,1,110,0
0.0,717.8,0,0.202,4.1,1,19,0
0.0,1382.4,0,0.032,4.7,0,92,0
0.0,2114.6,0,0.168,4.0,1,29,0
0.0,1927.6,0,1.0,4.7,0,57,0
0.0,123.1,0,0.118,4.9,0,101,1
0.5,1228.4,0,0.176,4.4,1,29,1
0.0,1848.7,0,0.379,4.8,0,21,0
0.0,946.7,0,0.014,4.1,0,25,1
0.0,1902.6,0,0.188,4.7,0,19,1
0.0,1786.0,0,0.107,4.4,0,20,1
0.5,1801.7,0,0.084,4.9,0,59,1
0.0,414.0,0,0.004,3.9,0,16,0
0.0,2163.1,0,0.438,4.9,0,38,1
0.0,842.1,0,0.154,4.7,0,84,0
0.0,1391.9,0,0.109,4.7,0,80,1
0.5,2404.1,0,0.204,4.3,0,31,0
0.0,1553.9,0,0.029,4.6,0,42,0
0.0,1116.4,0,0.066,4.7,0,38,0
0.0,422.7,0,0.058,4.6,1,57,0
0.0,720.9,0,0.063,4.9,1,37,0
0.0,1566.5,0,0.086,4.9,1,29,0
0.0,124.4,0,0.003,4.3,0,25,1
0.0,541.5,0,0.088,4.2,0,24,1
0.0,1701.3,0,0.342,4.5,0,108,0
0.0,1151.6,0,0.047,4.0,1,24,0
0.25,1898.0,0,0.003,4.5,0,77,0
0.333,1205.6,0,0.14,4.7,1,39,1
0.0,473.8,0,0.076,4.3,1,34,0
0.667,1487.4,0,0.041,4.4,0,67,1
0.0,1198.2,0,1.0,4.7,1,34,0
0.5,1989.2,0,0.012,4.8,1,50,1
0.0,1718.7,0,0.067,4.9,0,71,0
0.25,2240.4,0,0.136,4.9,0,111,0
0.0,1178.8,0,0.746,4.6,1,39,1
0.25,625.5,0,0.236,4.7,0,53,0
0.0,2257.8,0,0.84,4.7,0,44,1
0.333,1927.7,0,0.26,4.5,0,99,1
0.0,2336.9,0,0.009,4.1,0,26,0
0.0,2366.4,0,0.006,4.3,1,23,0
0.25,1343.3,0,0.171,4.5,0,47,0
0.0,642.6,0,0.058,4.1,0,26,0
0.0,1765.7,0,0.173,4.8,0,35,0
0.25,865.8,0,0.108,4.5,0,27,1
0.0,1690.6,0,0.184,4.2,0,25,0
0.0,2090.8,0,0.115,4.0,1,18,0
0.0,1274.7,0,0.707,4.5,0,108,1
0.0,1800.0,0,0.068,4.7,0,35,0
0.0,978.9,0,0.141,4.0,0,22,0
0.0,740.2,0,0.01,4.9,0,99,0
0.333,2020.9,0,0.339,4.6,0,100,0
0.0,1104.9,0,0.038,4.4,0,51,0
0.0,1943.9,0,1.0,4.9,1,91,1
0.0,1725.1,0,0.05,4.9,1,54,0
0.0,670.3,0,0.028,4.4,1,106,0
0.0,798.2,0,0.07,4.3,0,21,0
0.333,884.3,0,0.031,4.7,0,33,1
0.0,1201.0,0,0.07,4.9,0,83,0
0.0,1200.0,0,0.217,4.9,1,36,0
0.0,472.3,0,0.084,4.3,0,25,0
0.0,698.4,0,0.228,4.8,0,48,0
0.0,2002.1,0,0.178,4.1,1,22,0
0.0,951.7,0,0.185,4.3,0,35,1
0.0,726.1,0,0.022,4.9,0,86,0
0.0,653.2,0,0.031,4.5,1,38,0
0.0,476.9,0,0.311,4.3,0,32,0
0.667,317.4,0,1.0,4.3,1,21,1
0.0,1076.4,0,0.725,4.7,0,35,1
0.0,1000.3,0,0.213,4.3,0,17,0
0.25,1624.0,0,0.083,4.9,0,46,0
0.0,844.4,0,0.129,4.4,0,54,0
0.5,1404.9,0,0.144,4.5,0,69,0
0.0,1269.9,0,0.081,4.9,0,87,0
0.0,1728.3,0,0.191,4.7,1,35,0
0.0,1192.6,0,1.0,4.6,1,116,1
0.0,639.1,0,0.092,4.0,0,26,0
0.0,1598.7,0,0.104,4.1,0,18,0
0.0,1954.3,0,0.176,4.9,1,115,1
0.0,1543.9,0,0.046,4.8,0,56,0
0.0,1659.1,0,0.119,4.4,1,24,0
0.0,813.3,0,0.144,4.1,0,24,0
0.0,849.1,0,0.162,4.1,1,30,0
0.0,2243.6,0,1.0,4.6,0,85,1
0.333,1222.3,0,0.029,4.9,1,86,1
0.0,657.5,0,0.028,4.4,0,22,0
0.0,1738.4,0,0.073,4.5,1,117,0
0.0,1635.0,0,0.074,4.9,1,85,1
0.0,159.1,0,0.064,4.0,0,24,1
0.0,1284.3,0,0.155,4.6,1,35,0
0.0,1515.2,0,0.036,4.9,1,105,1
0.0,1195.0,0,0.971,4.1,0,21,0
0.0,1954.4,0,0.057,4.1,0,27,0
0.0,1292.4,0,0.027,4.5,0,60,0
0.0,2280.6,0,0.22,4.9,0,111,0
0.0,647.7,0,0.008,4.6,0,75,1
1.0,792.6,0,0.004,4.5,1,35,1
0.0,900.7,0,0.398,4.4,1,17,0
0.0,653.6,0,0.031,4.9,0,110,1
0.25,1992.5,0,0.141,4.6,0,60,0
0.0,2345.9,0,0.922,4.1,1,10,1
0.0,1335.4,0,0.811,4.9,1,83,1
0.0,1698.1,0,0.122,4.9,0,82,1
0.333,1090.6,0,0.021,4.6,0,38,1
0.0,1014.8,0,0.108,4.4,1,60,1
0.667,1207.2,0,0.017,4.4,1,109,1
0.0,732.6,0,0.099,4.4,0,27,0
0.0,1301.2,0,0.01,4.4,0,31,1
0.333,1440.6,0,0.037,4.9,0,23,0
0.0,889.8,0,0.026,4.4,0,60,1
0.0,635.2,0,0.001,4.9,1,74,0
0.0,1364.5,0,0.017,4.6,1,43,0
0.0,1542.1,0,0.042,4.5,1,42,1
0.0,1110.2,0,0.111,4.9,1,76,1
0.0,1397.3,0,0.053,4.4,1,23,0
0.0,1555.2,0,0.098,4.4,0,27,0
