place_id,destination_id,name,category,latitude,longitude,rating,price,opening_time,closing_time
plc-01920,472,Monabarie Tea Estate Waterfall Point #1,Waterfall Point,26.870469,93.348933,4.2,250.0,08:00,18:30
plc-01921,472,Monabarie Tea Estate Local Cafe #2,Local Cafe,26.793286,93.171988,4.3,0.0,08:00,18:30
plc-01922,472,Monabarie Tea Estate Waterfall Point #3,Waterfall Point,26.885832,93.118566,4.0,0.0,08:00,18:30
plc-01923,473,Gang Mou Than Craft Cluster #1,Craft Cluster,26.733988,93.029947,4.8,50.0,08:00,18:30
plc-01924,473,Gang Mou Than Craft Cluster #2,Craft Cluster,26.683029,93.200422,4.9,250.0,08:00,18:30
plc-01925,473,Gang Mou Than Viewpoint #3,Viewpoint,26.787645,93.103315,4.7,0.0,08:00,18:30
plc-01926,473,Gang Mou Than Waterfall Point #4,Waterfall Point,26.829982,93.017035,4.3,100.0,08:00,18:30
plc-01927,473,Gang Mou Than Temple #5,Temple,26.66441,93.190338,3.8,50.0,08:00,18:30
plc-01928,474,Biswanath Chariali Clock Tower Viewpoint #1,Viewpoint,26.824553,93.167729,4.5,100.0,08:00,18:30
plc-01929,474,Biswanath Chariali Clock Tower Viewpoint #2,Viewpoint,26.748147,93.030988,4.9,50.0,08:00,18:30
plc-01930,474,Biswanath Chariali Clock Tower Local Cafe #3,Local Cafe,26.866105,93.114223,4.2,100.0,08:00,18:30
plc-01931,474,Biswanath Chariali Clock Tower Waterfall Point #4,Waterfall Point,26.784555,93.082662,3.9,100.0,08:00,18:30
plc-01932,475,Naakkati Hills Waterfall Point #1,Waterfall Point,26.446837,90.658958,4.3,500.0,08:00,18:30
plc-01933,475,Naakkati Hills Viewpoint #2,Viewpoint,26.365747,90.658446,4.2,0.0,08:00,18:30
plc-01934,475,Naakkati Hills Viewpoint #3,Viewpoint,26.560744,90.710131,4.2,50.0,08:00,18:30
plc-01935,475,Naakkati Hills Historic Gate #4,Historic Gate,26.359116,90.603034,4.4,100.0,08:00,18:30
plc-01936,476,Koyakujia Beel Lake cum Park Craft Cluster #1,Craft Cluster,26.5767,90.728037,3.9,0.0,08:00,18:30
plc-01937,476,Koyakujia Beel Lake cum Park Viewpoint #2,Viewpoint,26.363465,90.734274,4.4,50.0,08:00,18:30
plc-01938,476,Koyakujia Beel Lake cum Park Craft Cluster #3,Craft Cluster,26.431148,90.539327,4.3,0.0,08:00,18:30
plc-01939,476,Koyakujia Beel Lake cum Park Temple #4,Temple,26.544831,90.631895,4.6,0.0,08:00,18:30
plc-01940,477,Rock Cut Caves Jogighopa Local Cafe #1,Local Cafe,26.606647,90.49333,4.0,50.0,08:00,18:30
plc-01941,477,Rock Cut Caves Jogighopa Local Cafe #2,Local Cafe,26.376841,90.449864,4.7,0.0,08:00,18:30
plc-01942,477,Rock Cut Caves Jogighopa Local Cafe #3,Local Cafe,26.497281,90.470907,4.1,100.0,08:00,18:30
plc-01943,477,Rock Cut Caves Jogighopa Viewpoint #4,Viewpoint,26.381818,90.439862,4.3,50.0,08:00,18:30
plc-01944,478,Tamranga Beel Waterfall Point #1,Waterfall Point,26.523566,90.648717,4.0,250.0,08:00,18:30
plc-01945,478,Tamranga Beel Temple #2,Temple,26.428974,90.390893,4.5,0.0,08:00,18:30
plc-01946,478,Tamranga Beel Temple #3,Temple,26.485802,90.443793,4.1,250.0,08:00,18:30
plc-01947,479,Kakoijana Reserve Forest Waterfall Point #1,Waterfall Point,26.642431,90.687306,4.4,250.0,08:00,18:30
plc-01948,479,Kakoijana Reserve Forest Waterfall Point #2,Waterfall Point,26.671948,90.454804,4.5,0.0,08:00,18:30
plc-01949,479,Kakoijana Reserve Forest Local Cafe #3,Local Cafe,26.478627,90.698339,4.2,100.0,08:00,18:30
plc-01950,479,Kakoijana Reserve Forest Local Cafe #4,Local Cafe,26.478934,90.529302,4.5,100.0,08:00,18:30
plc-01951,479,Kakoijana Reserve Forest Viewpoint #5,Viewpoint,26.678171,90.511523,4.4,0.0,08:00,18:30
plc-01952,480,Lalmati Duramari Ganesh Mandir Waterfall Point #1,Waterfall Point,26.518241,90.633287,4.7,0.0,08:00,18:30
plc-01953,480,Lalmati Duramari Ganesh Mandir Craft Cluster #2,Craft Cluster,26.522931,90.770929,4.0,250.0,08:00,18:30
plc-01954,480,Lalmati Duramari Ganesh Mandir Historic Gate #3,Historic Gate,26.507423,90.636925,4.8,250.0,08:00,18:30
plc-01955,480,Lalmati Duramari Ganesh Mandir Temple #4,Temple,26.734154,90.480618,4.5,50.0,08:00,18:30
plc-01956,480,Lalmati Duramari Ganesh Mandir Temple #5,Temple,26.484819,90.515068,4.1,250.0,08:00,18:30
plc-01957,481,Bagheswari Temple Historic Gate #1,Historic Gate,26.483097,90.524912,3.9,50.0,08:00,18:30
plc-01958,481,Bagheswari Temple Temple #2,Temple,26.313522,90.513178,4.1,100.0,08:00,18:30
plc-01959,481,Bagheswari Temple Craft Cluster #3,Craft Cluster,26.387899,90.520329,3.8,50.0,08:00,18:30
plc-01960,482,Bagheswari Hill Waterfall Point #1,Waterfall Point,26.408906,90.409684,4.3,0.0,08:00,18:30
plc-01961,482,Bagheswari Hill Craft Cluster #2,Craft Cluster,26.464134,90.618496,4.7,250.0,08:00,18:30
plc-01962,482,Bagheswari Hill Local Cafe #3,Local Cafe,26.402681,90.652051,4.1,100.0,08:00,18:30
plc-01963,483,Bhairabsura Hill Historic Gate #1,Historic Gate,26.42664,90.639163,4.3,250.0,08:00,18:30
plc-01964,483,Bhairabsura Hill Viewpoint #2,Viewpoint,26.44303,90.571205,4.5,50.0,08:00,18:30
plc-01965,483,Bhairabsura Hill Waterfall Point #3,Waterfall Point,26.456681,90.535401,4.1,0.0,08:00,18:30
plc-01966,483,Bhairabsura Hill Local Cafe #4,Local Cafe,26.591685,90.483816,3.9,100.0,08:00,18:30
plc-01967,484,Sri Sri Maa Maharani Devi Temple Khagarpur Temple #1,Temple,26.443543,90.612801,4.7,0.0,08:00,18:30
plc-01968,484,Sri Sri Maa Maharani Devi Temple Khagarpur Historic Gate #2,Historic Gate,26.397415,90.747648,4.2,0.0,08:00,18:30
plc-01969,484,Sri Sri Maa Maharani Devi Temple Khagarpur Viewpoint #3,Viewpoint,26.471978,90.689865,4.4,0.0,08:00,18:30
plc-01970,485,Borjhora Waterfall Local Cafe #1,Local Cafe,26.528008,90.714901,4.4,50.0,08:00,18:30
plc-01971,485,Borjhora Waterfall Viewpoint #2,Viewpoint,26.589003,90.50233,4.2,0.0,08:00,18:30
plc-01972,485,Borjhora Waterfall Temple #3,Temple,26.577945,90.59817,4.6,0.0,08:00,18:30
plc-01973,486,Doloni Beel Viewpoint #1,Viewpoint,26.470908,90.445559,4.6,100.0,08:00,18:30
plc-01974,486,Doloni Beel Temple #2,Temple,26.399467,90.416381,4.1,50.0,08:00,18:30
plc-01975,486,Doloni Beel Waterfall Point #3,Waterfall Point,26.440079,90.518599,4.2,250.0,08:00,18:30
plc-01976,486,Doloni Beel Viewpoint #4,Viewpoint,26.483647,90.642555,4.3,250.0,08:00,18:30
plc-01977,487,Turturiya Hill Temple #1,Temple,26.359004,90.433222,3.9,0.0,08:00,18:30
plc-01978,487,Turturiya Hill Temple #2,Temple,26.494111,90.452999,4.6,50.0,08:00,18:30
plc-01979,487,Turturiya Hill Historic Gate #3,Historic Gate,26.44449,90.593305,4.1,250.0,08:00,18:30
plc-01980,488,Birjhora Tea Estate Local Cafe #1,Local Cafe,26.56013,90.48434,4.7,50.0,08:00,18:30
plc-01981,488,Birjhora Tea Estate Craft Cluster #2,Craft Cluster,26.4637,90.544542,4.6,50.0,08:00,18:30
plc-01982,488,Birjhora Tea Estate Local Cafe #3,Local Cafe,26.375538,90.586015,4.1,50.0,08:00,18:30
plc-01983,488,Birjhora Tea Estate Historic Gate #4,Historic Gate,26.352212,90.524119,4.6,250.0,08:00,18:30
plc-01984,488,Birjhora Tea Estate Waterfall Point #5,Waterfall Point,26.419517,90.518901,4.6,50.0,08:00,18:30
plc-01985,489,Astha Nature's Home Historic Gate #1,Historic Gate,26.429543,90.714173,4.6,0.0,08:00,18:30
plc-01986,489,Astha Nature's Home Viewpoint #2,Viewpoint,26.445628,90.623318,4.4,500.0,08:00,18:30
plc-01987,489,Astha Nature's Home Historic Gate #3,Historic Gate,26.5468,90.750369,4.0,100.0,08:00,18:30
plc-01988,489,Astha Nature's Home Historic Gate #4,Historic Gate,26.507656,90.718539,3.8,100.0,08:00,18:30
plc-01989,489,Astha Nature's Home Local Cafe #5,Local Cafe,26.571546,90.754087,3.9,100.0,08:00,18:30
plc-01990,490,Bhubaneswar Temple Bhuvan Hill Local Cafe #1,Local Cafe,24.736535,92.682302,4.8,0.0,08:00,18:30
plc-01991,490,Bhubaneswar Temple Bhuvan Hill Craft Cluster #2,Craft Cluster,24.843754,92.741628,3.8,50.0,08:00,18:30
plc-01992,490,Bhubaneswar Temple Bhuvan Hill Historic Gate #3,Historic Gate,24.777682,92.550998,4.8,0.0,08:00,18:30
plc-01993,490,Bhubaneswar Temple Bhuvan Hill Local Cafe #4,Local Cafe,24.753966,92.672624,4.6,50.0,08:00,18:30
plc-01994,490,Bhubaneswar Temple Bhuvan Hill Local Cafe #5,Local Cafe,24.996674,92.727275,4.4,50.0,08:00,18:30
plc-01995,491,Maniharan Tunnel Waterfall Point #1,Waterfall Point,25.037607,92.844364,4.0,0.0,08:00,18:30
plc-01996,491,Maniharan Tunnel Local Cafe #2,Local Cafe,24.780696,92.634289,4.8,250.0,08:00,18:30
plc-01997,491,Maniharan Tunnel Viewpoint #3,Viewpoint,25.037104,92.865645,4.1,250.0,08:00,18:30
plc-01998,491,Maniharan Tunnel Waterfall Point #4,Waterfall Point,24.907479,92.816545,4.0,0.0,08:00,18:30
plc-01999,491,Maniharan Tunnel Local Cafe #5,Local Cafe,24.986229,92.792744,4.2,0.0,08:00,18:30
plc-02000,492,Khaspur Ruins / Kachari Fort Viewpoint #1,Viewpoint,24.717912,92.936024,4.2,500.0,08:00,18:30
plc-02001,492,Khaspur Ruins / Kachari Fort Craft Cluster #2,Craft Cluster,24.659599,92.664441,4.4,0.0,08:00,18:30
plc-02002,492,Khaspur Ruins / Kachari Fort Waterfall Point #3,Waterfall Point,24.845783,92.668693,4.6,0.0,08:00,18:30
plc-02003,493,Kancha Kanti Kali Temple Viewpoint #1,Viewpoint,24.6402,92.985674,4.8,100.0,08:00,18:30
plc-02004,493,Kancha Kanti Kali Temple Waterfall Point #2,Waterfall Point,24.813185,92.818475,4.1,100.0,08:00,18:30
plc-02005,493,Kancha Kanti Kali Temple Viewpoint #3,Viewpoint,24.819195,92.708971,4.9,100.0,08:00,18:30
plc-02006,493,Kancha Kanti Kali Temple Temple #4,Temple,24.906006,92.71596,4.7,100.0,08:00,18:30
plc-02007,493,Kancha Kanti Kali Temple Craft Cluster #5,Craft Cluster,24.719448,92.758926,3.8,0.0,08:00,18:30
plc-02008,494,Dolu Lake Viewpoint #1,Viewpoint,24.847273,92.674405,4.3,50.0,08:00,18:30
plc-02009,494,Dolu Lake Viewpoint #2,Viewpoint,24.832551,92.719223,4.7,50.0,08:00,18:30
plc-02010,494,Dolu Lake Temple #3,Temple,24.728602,92.622913,3.8,0.0,08:00,18:30
plc-02011,494,Dolu Lake Craft Cluster #4,Craft Cluster,24.866907,92.73204,4.1,100.0,08:00,18:30
plc-02012,495,Borail Hills Craft Cluster #1,Craft Cluster,24.711701,92.632881,4.8,0.0,08:00,18:30
plc-02013,495,Borail Hills Viewpoint #2,Viewpoint,24.927391,92.67963,4.3,0.0,08:00,18:30
plc-02014,495,Borail Hills Historic Gate #3,Historic Gate,24.779469,92.858314,4.3,0.0,08:00,18:30
plc-02015,496,Borail Wildlife Sanctuary Waterfall Point #1,Waterfall Point,24.879228,92.707488,4.9,0.0,08:00,18:30
plc-02016,496,Borail Wildlife Sanctuary Viewpoint #2,Viewpoint,24.803397,92.786786,4.1,0.0,08:00,18:30
plc-02017,496,Borail Wildlife Sanctuary Craft Cluster #3,Craft Cluster,24.832232,92.69503,4.6,50.0,08:00,18:30
plc-02018,497,Martyr's Tomb Gandhi Bagh Temple #1,Temple,24.998103,92.686939,4.4,0.0,08:00,18:30
plc-02019,497,Martyr's Tomb Gandhi Bagh Historic Gate #2,Historic Gate,25.042444,92.848072,4.2,0.0,08:00,18:30
plc-02020,497,Martyr's Tomb Gandhi Bagh Local Cafe #3,Local Cafe,24.839099,92.963694,3.9,0.0,08:00,18:30
plc-02021,498,Salganga Vishnu Temple Historic Gate #1,Historic Gate,24.866615,92.905865,4.5,100.0,08:00,18:30
plc-02022,498,Salganga Vishnu Temple Temple #2,Temple,24.850761,92.86987,4.9,500.0,08:00,18:30
plc-02023,498,Salganga Vishnu Temple Viewpoint #3,Viewpoint,24.621929,92.869767,4.0,0.0,08:00,18:30
plc-02024,498,Salganga Vishnu Temple Craft Cluster #4,Craft Cluster,24.647257,92.850957,4.4,0.0,08:00,18:30
plc-02025,498,Salganga Vishnu Temple Craft Cluster #5,Craft Cluster,24.694284,92.938134,4.8,0.0,08:00,18:30
plc-02026,499,Barambaba Mandir Historic Gate #1,Historic Gate,24.827652,92.805251,4.4,250.0,08:00,18:30
plc-02027,499,Barambaba Mandir Waterfall Point #2,Waterfall Point,24.791079,92.706245,4.6,0.0,08:00,18:30
plc-02028,499,Barambaba Mandir Viewpoint #3,Viewpoint,24.754063,92.823929,4.8,0.0,08:00,18:30
plc-02029,499,Barambaba Mandir Craft Cluster #4,Craft Cluster,24.851198,92.844372,4.8,50.0,08:00,18:30
plc-02030,499,Barambaba Mandir Temple #5,Temple,24.67705,92.57711,4.8,100.0,08:00,18:30
plc-02031,500,Katakhal Rail-Cum-Road Bridge Waterfall Point #1,Waterfall Point,24.718498,92.794662,4.4,50.0,08:00,18:30
plc-02032,500,Katakhal Rail-Cum-Road Bridge Waterfall Point #2,Waterfall Point,24.947049,92.863217,4.4,50.0,08:00,18:30
plc-02033,500,Katakhal Rail-Cum-Road Bridge Historic Gate #3,Historic Gate,24.682587,92.731205,4.4,250.0,08:00,18:30
plc-02034,500,Katakhal Rail-Cum-Road Bridge Local Cafe #4,Local Cafe,24.906656,92.888204,4.4,50.0,08:00,18:30
plc-02035,500,Katakhal Rail-Cum-Road Bridge Temple #5,Temple,24.674515,92.703363,4.3,0.0,08:00,18:30
plc-02036,501,Dilighat Viewpoint #1,Viewpoint,26.967265,95.109664,4.2,500.0,08:00,18:30
plc-02037,501,Dilighat Craft Cluster #2,Craft Cluster,26.850207,94.977738,4.1,250.0,08:00,18:30
plc-02038,501,Dilighat Waterfall Point #3,Waterfall Point,26.988544,94.89015,3.8,100.0,08:00,18:30
plc-02039,501,Dilighat Waterfall Point #4,Waterfall Point,26.876651,95.036102,4.5,500.0,08:00,18:30
plc-02040,502,Sri Sri Haridev Bornamghar Waterfall Point #1,Waterfall Point,27.09311,95.004672,3.8,250.0,08:00,18:30
plc-02041,502,Sri Sri Haridev Bornamghar Craft Cluster #2,Craft Cluster,26.964972,95.181013,4.0,50.0,08:00,18:30
plc-02042,502,Sri Sri Haridev Bornamghar Local Cafe #3,Local Cafe,26.896056,95.068441,3.9,100.0,08:00,18:30
plc-02043,503,Cholapathar Shyam Gaon Buddhist Monastery Temple #1,Temple,27.035185,94.970707,3.8,0.0,08:00,18:30
plc-02044,503,Cholapathar Shyam Gaon Buddhist Monastery Craft Cluster #2,Craft Cluster,27.189601,94.931609,4.1,500.0,08:00,18:30
plc-02045,503,Cholapathar Shyam Gaon Buddhist Monastery Craft Cluster #3,Craft Cluster,27.109884,94.913365,4.2,0.0,08:00,18:30
plc-02046,503,Cholapathar Shyam Gaon Buddhist Monastery Waterfall Point #4,Waterfall Point,26.907917,94.838154,4.3,50.0,08:00,18:30
plc-02047,503,Cholapathar Shyam Gaon Buddhist Monastery Waterfall Point #5,Waterfall Point,26.982326,94.866871,4.0,0.0,08:00,18:30
plc-02048,504,Historical Borhat Bazar Viewpoint #1,Viewpoint,26.991532,94.850465,4.6,0.0,08:00,18:30
plc-02049,504,Historical Borhat Bazar Viewpoint #2,Viewpoint,26.967199,94.853012,4.3,0.0,08:00,18:30
plc-02050,504,Historical Borhat Bazar Viewpoint #3,Viewpoint,26.935446,94.87652,4.8,250.0,08:00,18:30
plc-02051,504,Historical Borhat Bazar Waterfall Point #4,Waterfall Point,26.727469,94.982824,4.3,0.0,08:00,18:30
plc-02052,504,Historical Borhat Bazar Temple #5,Temple,26.940266,95.020792,4.4,0.0,08:00,18:30
plc-02053,505,Borpatra Pukhuri / Raja Pukhuri Craft Cluster #1,Craft Cluster,26.946777,95.103692,4.1,50.0,08:00,18:30
plc-02054,505,Borpatra Pukhuri / Raja Pukhuri Viewpoint #2,Viewpoint,26.783721,94.860609,4.5,50.0,08:00,18:30
plc-02055,505,Borpatra Pukhuri / Raja Pukhuri Historic Gate #3,Historic Gate,26.909536,94.945063,4.1,0.0,08:00,18:30
plc-02056,505,Borpatra Pukhuri / Raja Pukhuri Local Cafe #4,Local Cafe,26.974344,95.100042,4.7,100.0,08:00,18:30
plc-02057,505,Borpatra Pukhuri / Raja Pukhuri Temple #5,Temple,27.017906,94.870764,4.4,0.0,08:00,18:30
plc-02058,506,Charaideo Tea Gardens Viewpoint #1,Viewpoint,26.938407,95.083259,4.5,100.0,08:00,18:30
plc-02059,506,Charaideo Tea Gardens Temple #2,Temple,26.813973,94.925724,4.9,0.0,08:00,18:30
plc-02060,506,Charaideo Tea Gardens Viewpoint #3,Viewpoint,26.97049,95.179191,4.5,250.0,08:00,18:30
plc-02061,506,Charaideo Tea Gardens Temple #4,Temple,27.070974,95.148607,4.0,250.0,08:00,18:30
plc-02062,507,Assam-Arunachal Pradesh Border Craft Cluster #1,Craft Cluster,26.839253,94.950244,4.8,100.0,08:00,18:30
plc-02063,507,Assam-Arunachal Pradesh Border Local Cafe #2,Local Cafe,27.006104,94.747657,3.8,100.0,08:00,18:30
plc-02064,507,Assam-Arunachal Pradesh Border Viewpoint #3,Viewpoint,27.097068,94.974581,4.7,500.0,08:00,18:30
plc-02065,508,Bhojo Warfare Site Craft Cluster #1,Craft Cluster,27.13994,94.981205,4.9,250.0,08:00,18:30
plc-02066,508,Bhojo Warfare Site Temple #2,Temple,27.125326,95.051312,4.8,50.0,08:00,18:30
plc-02067,508,Bhojo Warfare Site Historic Gate #3,Historic Gate,27.096269,94.860406,4.0,50.0,08:00,18:30
plc-02068,509,Manas National Park wildlife zone Viewpoint #1,Viewpoint,26.593571,90.528503,3.8,500.0,08:00,18:30
plc-02069,509,Manas National Park wildlife zone Craft Cluster #2,Craft Cluster,26.605157,90.463945,4.0,0.0,08:00,18:30
plc-02070,509,Manas National Park wildlife zone Viewpoint #3,Viewpoint,26.687517,90.340855,4.2,0.0,08:00,18:30
plc-02071,510,Gelephu India-Bhutan Border Historic Gate #1,Historic Gate,26.395929,90.435206,4.8,250.0,08:00,18:30
plc-02072,510,Gelephu India-Bhutan Border Waterfall Point #2,Waterfall Point,26.486822,90.649246,4.0,50.0,08:00,18:30
plc-02073,510,Gelephu India-Bhutan Border Historic Gate #3,Historic Gate,26.318398,90.530768,4.4,50.0,08:00,18:30
plc-02074,510,Gelephu India-Bhutan Border Temple #4,Temple,26.372587,90.378526,4.1,100.0,08:00,18:30
plc-02075,511,Kalamati Craft Cluster #1,Craft Cluster,26.359993,90.667238,4.7,50.0,08:00,18:30
plc-02076,511,Kalamati Temple #2,Temple,26.58285,90.50166,4.1,100.0,08:00,18:30
plc-02077,511,Kalamati Waterfall Point #3,Waterfall Point,26.596605,90.474955,4.6,50.0,08:00,18:30
plc-02078,511,Kalamati Craft Cluster #4,Craft Cluster,26.483618,90.61713,4.0,100.0,08:00,18:30
plc-02079,512,Mwnabili Picnic Spot & Eco Tourism Waterfall Point #1,Waterfall Point,26.491136,90.319874,4.4,0.0,08:00,18:30
plc-02080,512,Mwnabili Picnic Spot & Eco Tourism Viewpoint #2,Viewpoint,26.637857,90.315654,4.7,50.0,08:00,18:30
plc-02081,512,Mwnabili Picnic Spot & Eco Tourism Waterfall Point #3,Waterfall Point,26.490212,90.49181,4.6,0.0,08:00,18:30
plc-02082,513,Panbari Range Historic Gate #1,Historic Gate,26.675064,90.424664,4.5,500.0,08:00,18:30
plc-02083,513,Panbari Range Viewpoint #2,Viewpoint,26.658361,90.383265,3.8,50.0,08:00,18:30
plc-02084,513,Panbari Range Viewpoint #3,Viewpoint,26.578666,90.398922,4.7,100.0,08:00,18:30
plc-02085,513,Panbari Range Viewpoint #4,Viewpoint,26.65759,90.537657,3.9,0.0,08:00,18:30
plc-02086,513,Panbari Range Viewpoint #5,Viewpoint,26.565275,90.470942,4.3,0.0,08:00,18:30
plc-02087,514,Aie River / Dwijing Festival area Historic Gate #1,Historic Gate,26.507498,90.562091,3.9,0.0,08:00,18:30
plc-02088,514,Aie River / Dwijing Festival area Temple #2,Temple,26.737809,90.394003,4.6,50.0,08:00,18:30
plc-02089,514,Aie River / Dwijing Festival area Waterfall Point #3,Waterfall Point,26.545565,90.51027,4.4,250.0,08:00,18:30
plc-02090,515,Bijni Satra Temple #1,Temple,26.541076,90.586834,4.8,100.0,08:00,18:30
plc-02091,515,Bijni Satra Viewpoint #2,Viewpoint,26.529762,90.676696,4.2,50.0,08:00,18:30
plc-02092,515,Bijni Satra Temple #3,Temple,26.561724,90.695001,4.5,0.0,08:00,18:30
plc-02093,516,Kali Mandir Craft Cluster #1,Craft Cluster,26.536522,90.354629,4.8,50.0,08:00,18:30
plc-02094,516,Kali Mandir Temple #2,Temple,26.420652,90.407072,4.4,50.0,08:00,18:30
plc-02095,516,Kali Mandir Historic Gate #3,Historic Gate,26.382513,90.423821,4.3,0.0,08:00,18:30
plc-02096,516,Kali Mandir Craft Cluster #4,Craft Cluster,26.497264,90.421253,4.6,0.0,08:00,18:30
plc-02097,517,Gabhrukhunda Temple #1,Temple,26.361924,90.441827,4.5,250.0,08:00,18:30
plc-02098,517,Gabhrukhunda Local Cafe #2,Local Cafe,26.546417,90.380907,3.8,100.0,08:00,18:30
plc-02099,517,Gabhrukhunda Viewpoint #3,Viewpoint,26.624364,90.52806,4.0,500.0,08:00,18:30
plc-02100,518,Datgiri Forest Reserve Craft Cluster #1,Craft Cluster,26.509373,90.557438,4.5,50.0,08:00,18:30
plc-02101,518,Datgiri Forest Reserve Historic Gate #2,Historic Gate,26.52861,90.589299,4.1,100.0,08:00,18:30
plc-02102,518,Datgiri Forest Reserve Waterfall Point #3,Waterfall Point,26.515113,90.488508,4.8,100.0,08:00,18:30
plc-02103,518,Datgiri Forest Reserve Waterfall Point #4,Waterfall Point,26.41153,90.352781,4.9,250.0,08:00,18:30
plc-02104,518,Datgiri Forest Reserve Local Cafe #5,Local Cafe,26.449939,90.572889,4.7,100.0,08:00,18:30
plc-02105,519,Rani Sundari Forest Reserve Waterfall Point #1,Waterfall Point,26.465908,90.63331,4.4,500.0,08:00,18:30
plc-02106,519,Rani Sundari Forest Reserve Viewpoint #2,Viewpoint,26.607962,90.578374,4.3,100.0,08:00,18:30
plc-02107,519,Rani Sundari Forest Reserve Local Cafe #3,Local Cafe,26.463331,90.5285,4.1,50.0,08:00,18:30
plc-02108,519,Rani Sundari Forest Reserve Waterfall Point #4,Waterfall Point,26.42069,90.689235,4.0,500.0,08:00,18:30
plc-02109,520,Laoti Hagrama Bridge Craft Cluster #1,Craft Cluster,26.715228,90.253524,4.3,0.0,08:00,18:30
plc-02110,520,Laoti Hagrama Bridge Temple #2,Temple,26.563334,90.45656,4.6,50.0,08:00,18:30
plc-02111,520,Laoti Hagrama Bridge Viewpoint #3,Viewpoint,26.693256,90.262387,4.9,50.0,08:00,18:30
plc-02112,520,Laoti Hagrama Bridge Craft Cluster #4,Craft Cluster,26.553607,90.420832,4.3,0.0,08:00,18:30
plc-02113,521,Bhumeswar Hill Local Cafe #1,Local Cafe,26.514063,90.562923,3.9,50.0,08:00,18:30
plc-02114,521,Bhumeswar Hill Craft Cluster #2,Craft Cluster,26.733214,90.460286,4.8,50.0,08:00,18:30
plc-02115,521,Bhumeswar Hill Temple #3,Temple,26.579988,90.316849,4.0,100.0,08:00,18:30
plc-02116,521,Bhumeswar Hill Waterfall Point #4,Waterfall Point,26.683718,90.377295,4.7,50.0,08:00,18:30
plc-02117,522,Sidli Rajbari Craft Cluster #1,Craft Cluster,26.325469,90.533711,4.8,100.0,08:00,18:30
plc-02118,522,Sidli Rajbari Historic Gate #2,Historic Gate,26.504343,90.622562,4.1,50.0,08:00,18:30
plc-02119,522,Sidli Rajbari Craft Cluster #3,Craft Cluster,26.369426,90.4462,4.4,100.0,08:00,18:30
plc-02120,522,Sidli Rajbari Viewpoint #4,Viewpoint,26.608833,90.34964,4.6,500.0,08:00,18:30
plc-02121,522,Sidli Rajbari Waterfall Point #5,Waterfall Point,26.573474,90.380643,4.4,100.0,08:00,18:30
plc-02122,523,Patharughat Swaheed Minar Waterfall Point #1,Waterfall Point,26.274972,92.009061,4.2,0.0,08:00,18:30
plc-02123,523,Patharughat Swaheed Minar Local Cafe #2,Local Cafe,26.36713,91.930624,4.9,500.0,08:00,18:30
plc-02124,523,Patharughat Swaheed Minar Craft Cluster #3,Craft Cluster,26.521103,92.194478,3.9,500.0,08:00,18:30
plc-02125,524,Gandhi Smriti Park Historic Gate #1,Historic Gate,26.486798,91.978467,4.3,50.0,08:00,18:30
plc-02126,524,Gandhi Smriti Park Craft Cluster #2,Craft Cluster,26.30991,92.208023,4.6,500.0,08:00,18:30
plc-02127,524,Gandhi Smriti Park Historic Gate #3,Historic Gate,26.370394,92.013078,4.8,100.0,08:00,18:30
plc-02128,524,Gandhi Smriti Park Craft Cluster #4,Craft Cluster,26.47995,92.10527,4.2,0.0,08:00,18:30
plc-02129,524,Gandhi Smriti Park Local Cafe #5,Local Cafe,26.322207,92.214044,3.8,0.0,08:00,18:30
plc-02130,525,Khatara Satra Waterfall Point #1,Waterfall Point,26.467144,92.032295,4.7,500.0,08:00,18:30
plc-02131,525,Khatara Satra Craft Cluster #2,Craft Cluster,26.629301,91.823264,4.7,0.0,08:00,18:30
plc-02132,525,Khatara Satra Viewpoint #3,Viewpoint,26.596916,92.086392,4.5,100.0,08:00,18:30
plc-02133,525,Khatara Satra Craft Cluster #4,Craft Cluster,26.575405,92.019995,4.1,0.0,08:00,18:30
plc-02134,526,Batha Beel Temple #1,Temple,26.418033,92.041721,4.3,0.0,08:00,18:30
plc-02135,526,Batha Beel Historic Gate #2,Historic Gate,26.544291,91.9171,3.8,0.0,08:00,18:30
plc-02136,526,Batha Beel Temple #3,Temple,26.488164,92.051093,4.4,50.0,08:00,18:30
plc-02137,527,Pukhuria Beel Historic Gate #1,Historic Gate,26.673283,92.044502,4.1,50.0,08:00,18:30
plc-02138,527,Pukhuria Beel Craft Cluster #2,Craft Cluster,26.63068,92.186683,4.7,0.0,08:00,18:30
plc-02139,527,Pukhuria Beel Craft Cluster #3,Craft Cluster,26.529822,92.191386,3.8,100.0,08:00,18:30
plc-02140,527,Pukhuria Beel Historic Gate #4,Historic Gate,26.687457,91.974618,4.6,0.0,08:00,18:30
plc-02141,528,Baladev Pukhuri Viewpoint #1,Viewpoint,26.261186,91.96255,4.1,100.0,08:00,18:30
plc-02142,528,Baladev Pukhuri Waterfall Point #2,Waterfall Point,26.279328,92.079516,4.6,0.0,08:00,18:30
plc-02143,528,Baladev Pukhuri Viewpoint #3,Viewpoint,26.283456,92.084945,4.2,0.0,08:00,18:30
plc-02144,529,Jaypal Pukhuri Historic Gate #1,Historic Gate,26.482599,91.952231,4.9,0.0,08:00,18:30
plc-02145,529,Jaypal Pukhuri Local Cafe #2,Local Cafe,26.559008,91.847106,4.1,50.0,08:00,18:30
