date,destination_id,temperature,humidity,rainfall,weather_condition,wind_speed,weather_alert
2026-12-15,1390,12.2,44.4,11.2,Clear & Pleasant,12.1,0
2026-01-15,1391,13.2,43.4,13.6,Clear & Pleasant,15.4,0
2026-02-15,1391,11.5,38.7,14.5,Clear & Pleasant,16.5,0
2026-03-15,1391,18.2,49.0,0.0,Clear & Pleasant,14.7,0
2026-04-15,1391,24.0,35.7,0.0,Clear & Pleasant,12.8,0
2026-05-15,1391,31.0,38.4,62.7,Light Showers,5.7,0
2026-06-15,1391,38.4,72.0,202.4,Monsoon Heavy Rain,19.8,0
2026-07-15,1391,38.9,92.9,320.6,Monsoon Heavy Rain,11.4,1
2026-08-15,1391,38.0,65.2,192.9,Monsoon Heavy Rain,11.2,0
2026-09-15,1391,31.3,46.6,53.2,Light Showers,9.4,0
2026-10-15,1391,27.2,38.7,0.0,Clear & Pleasant,19.0,0
2026-11-15,1391,18.4,41.0,0.0,Clear & Pleasant,5.2,0
2026-12-15,1391,14.5,48.8,0.0,Clear & Pleasant,15.1,0
2026-01-15,1392,12.4,43.5,20.8,Clear & Pleasant,12.6,0
2026-02-15,1392,13.8,37.3,0.0,Clear & Pleasant,16.0,0
2026-03-15,1392,21.3,38.7,15.9,Clear & Pleasant,11.6,0
2026-04-15,1392,24.5,43.1,0.0,Clear & Pleasant,10.1,0
2026-05-15,1392,33.0,46.4,56.0,Light Showers,12.6,0
2026-06-15,1392,39.9,67.4,194.0,Monsoon Heavy Rain,5.4,0
2026-07-15,1392,38.7,81.3,320.4,Monsoon Heavy Rain,20.2,1
2026-08-15,1392,37.6,77.9,190.1,Monsoon Heavy Rain,14.6,0
2026-09-15,1392,28.9,47.1,35.1,Clear & Pleasant,12.3,0
2026-10-15,1392,24.3,45.2,10.9,Clear & Pleasant,11.4,0
2026-11-15,1392,19.6,51.7,17.2,Clear & Pleasant,10.2,0
2026-12-15,1392,13.1,39.5,0.0,Clear & Pleasant,8.3,0
2026-01-15,1393,12.3,41.1,10.8,Clear & Pleasant,21.2,0
2026-02-15,1393,14.1,41.0,0.0,Clear & Pleasant,18.5,0
2026-03-15,1393,14.8,44.6,15.6,Clear & Pleasant,19.1,0
2026-04-15,1393,27.3,47.3,21.9,Clear & Pleasant,11.6,0
2026-05-15,1393,33.0,47.1,36.5,Clear & Pleasant,20.4,0
2026-06-15,1393,37.1,75.4,197.8,Monsoon Heavy Rain,21.9,0
2026-07-15,1393,38.5,84.6,310.5,Monsoon Heavy Rain,16.4,1
2026-08-15,1393,38.3,71.6,198.5,Monsoon Heavy Rain,18.0,0
2026-09-15,1393,31.4,50.6,50.3,Light Showers,9.8,0
2026-10-15,1393,25.5,34.3,4.4,Clear & Pleasant,17.2,0
2026-11-15,1393,22.0,35.9,0.0,Clear & Pleasant,19.0,0
2026-12-15,1393,11.5,31.5,0.0,Clear & Pleasant,21.1,0
2026-01-15,1394,11.6,40.4,0.0,Clear & Pleasant,18.4,0
2026-02-15,1394,15.0,43.0,0.0,Clear & Pleasant,12.3,0
2026-03-15,1394,17.9,46.7,17.7,Clear & Pleasant,14.8,0
2026-04-15,1394,25.9,40.4,0.0,Clear & Pleasant,14.0,0
2026-05-15,1394,30.7,47.7,29.1,Clear & Pleasant,12.4,0
2026-06-15,1394,37.6,70.3,215.7,Monsoon Heavy Rain,6.1,0
2026-07-15,1394,38.7,88.5,316.8,Monsoon Heavy Rain,14.9,1
2026-08-15,1394,38.6,68.5,185.1,Monsoon Heavy Rain,8.4,0
2026-09-15,1394,33.2,48.1,68.6,Light Showers,21.0,0
2026-10-15,1394,23.5,43.5,0.0,Clear & Pleasant,17.9,0
2026-11-15,1394,18.2,36.4,7.0,Clear & Pleasant,21.4,0
2026-12-15,1394,13.3,48.6,0.0,Clear & Pleasant,5.1,0
2026-01-15,1395,12.3,48.2,21.3,Clear & Pleasant,12.0,0
2026-02-15,1395,12.7,35.7,11.1,Clear & Pleasant,20.6,0
2026-03-15,1395,17.5,36.6,0.0,Clear & Pleasant,14.3,0
2026-04-15,1395,27.2,39.4,0.0,Clear & Pleasant,13.2,0
2026-05-15,1395,31.8,46.3,55.0,Light Showers,18.3,0
2026-06-15,1395,37.2,63.1,179.9,Light Showers,19.6,0
2026-07-15,1395,38.8,84.6,307.3,Monsoon Heavy Rain,11.6,1
2026-08-15,1395,35.4,68.4,164.5,Light Showers,11.8,0
2026-09-15,1395,32.4,56.0,63.3,Light Showers,12.8,0
2026-10-15,1395,23.5,41.3,3.3,Clear & Pleasant,21.6,0
2026-11-15,1395,18.1,40.6,0.0,Clear & Pleasant,15.6,0
2026-12-15,1395,12.5,30.4,15.4,Clear & Pleasant,8.4,0
2026-01-15,1396,9.2,36.3,0.0,Clear & Pleasant,13.9,0
2026-02-15,1396,13.4,44.7,11.0,Clear & Pleasant,20.6,0
2026-03-15,1396,21.3,41.9,0.0,Clear & Pleasant,15.7,0
2026-04-15,1396,26.1,40.6,10.1,Clear & Pleasant,17.0,0
2026-05-15,1396,31.1,50.0,59.6,Light Showers,18.9,0
2026-06-15,1396,35.0,69.2,200.7,Monsoon Heavy Rain,11.5,0
2026-07-15,1396,40.5,91.2,333.6,Monsoon Heavy Rain,18.8,1
2026-08-15,1396,39.8,75.2,208.1,Monsoon Heavy Rain,20.6,0
2026-09-15,1396,32.4,45.5,41.8,Clear & Pleasant,17.9,0
2026-10-15,1396,25.0,44.4,2.0,Clear & Pleasant,8.7,0
2026-11-15,1396,18.9,47.6,22.4,Clear & Pleasant,16.2,0
2026-12-15,1396,12.2,45.8,8.1,Clear & Pleasant,8.8,0
2026-01-15,1397,11.9,46.7,2.2,Clear & Pleasant,19.0,0
2026-02-15,1397,14.9,45.1,13.8,Clear & Pleasant,10.0,0
2026-03-15,1397,19.6,33.3,1.2,Clear & Pleasant,9.8,0
2026-04-15,1397,26.7,47.5,15.0,Clear & Pleasant,13.3,0
2026-05-15,1397,31.1,42.7,29.4,Clear & Pleasant,13.8,0
2026-06-15,1397,38.3,68.2,210.1,Monsoon Heavy Rain,8.3,0
2026-07-15,1397,38.7,94.8,338.8,Monsoon Heavy Rain,9.1,1
2026-08-15,1397,37.0,68.8,201.7,Monsoon Heavy Rain,12.0,0
2026-09-15,1397,29.8,42.1,20.0,Clear & Pleasant,20.7,0
2026-10-15,1397,24.2,34.7,0.0,Clear & Pleasant,18.2,0
2026-11-15,1397,19.2,30.2,0.0,Clear & Pleasant,11.7,0
2026-12-15,1397,12.4,41.5,0.0,Clear & Pleasant,18.3,0
2026-01-15,1398,12.3,37.5,0.0,Clear & Pleasant,10.0,0
2026-02-15,1398,13.0,38.7,0.0,Clear & Pleasant,21.2,0
2026-03-15,1398,16.6,40.6,0.0,Clear & Pleasant,6.6,0
2026-04-15,1398,26.8,32.8,0.0,Clear & Pleasant,18.1,0
2026-05-15,1398,33.1,53.3,31.1,Clear & Pleasant,5.9,0
2026-06-15,1398,37.3,69.8,194.0,Monsoon Heavy Rain,19.2,0
2026-07-15,1398,38.5,80.8,314.9,Monsoon Heavy Rain,7.8,1
2026-08-15,1398,36.1,72.7,211.6,Monsoon Heavy Rain,19.5,0
2026-09-15,1398,31.8,50.7,52.2,Light Showers,20.6,0
2026-10-15,1398,26.3,42.2,0.0,Clear & Pleasant,18.8,0
2026-11-15,1398,17.6,43.2,0.0,Clear & Pleasant,9.8,0
2026-12-15,1398,13.4,35.5,5.2,Clear & Pleasant,11.6,0
2026-01-15,1399,12.5,36.7,6.2,Clear & Pleasant,20.8,0
2026-02-15,1399,12.9,44.5,0.0,Clear & Pleasant,12.1,0
2026-03-15,1399,16.6,42.0,0.0,Clear & Pleasant,11.2,0
2026-04-15,1399,25.5,36.1,15.6,Clear & Pleasant,10.0,0
2026-05-15,1399,35.4,54.4,45.4,Clear & Pleasant,11.2,0
2026-06-15,1399,38.5,67.1,175.9,Light Showers,7.9,0
2026-07-15,1399,36.5,90.3,329.3,Monsoon Heavy Rain,12.5,1
2026-08-15,1399,35.3,62.4,195.1,Monsoon Heavy Rain,16.8,0
2026-09-15,1399,33.5,45.0,29.5,Clear & Pleasant,6.2,0
2026-10-15,1399,26.7,41.8,4.0,Clear & Pleasant,16.2,0
2026-11-15,1399,16.1,45.0,20.7,Clear & Pleasant,19.8,0
2026-12-15,1399,11.5,50.2,49.4,Clear & Pleasant,18.4,0
2026-01-15,1400,11.6,43.9,24.2,Clear & Pleasant,13.3,0
2026-02-15,1400,12.0,39.5,0.0,Clear & Pleasant,12.6,0
2026-03-15,1400,16.2,50.0,27.5,Clear & Pleasant,11.7,0
2026-04-15,1400,27.1,36.4,0.0,Clear & Pleasant,15.4,0
2026-05-15,1400,29.2,40.1,24.0,Clear & Pleasant,19.9,0
2026-06-15,1400,38.7,70.4,180.3,Monsoon Heavy Rain,11.7,0
2026-07-15,1400,39.0,85.0,313.3,Monsoon Heavy Rain,5.8,1
2026-08-15,1400,38.1,67.8,179.3,Light Showers,13.6,0
2026-09-15,1400,30.8,38.2,38.6,Clear & Pleasant,18.6,0
2026-10-15,1400,25.7,38.9,2.5,Clear & Pleasant,10.8,0
2026-11-15,1400,17.1,39.4,2.8,Clear & Pleasant,17.3,0
2026-12-15,1400,8.9,37.6,0.0,Clear & Pleasant,15.5,0
2026-01-15,1401,10.1,39.1,11.8,Clear & Pleasant,15.5,0
2026-02-15,1401,11.4,42.2,10.1,Clear & Pleasant,15.9,0
2026-03-15,1401,17.3,35.0,0.0,Clear & Pleasant,8.3,0
2026-04-15,1401,24.6,38.4,26.8,Clear & Pleasant,12.3,0
2026-05-15,1401,30.6,32.3,40.1,Clear & Pleasant,8.1,0
2026-06-15,1401,36.5,72.0,186.2,Monsoon Heavy Rain,10.1,0
2026-07-15,1401,39.7,98.0,334.1,Monsoon Heavy Rain,13.7,1
2026-08-15,1401,33.0,67.9,196.6,Monsoon Heavy Rain,16.1,0
2026-09-15,1401,30.9,42.6,37.1,Clear & Pleasant,17.6,0
2026-10-15,1401,25.6,42.3,0.0,Clear & Pleasant,15.3,0
2026-11-15,1401,18.9,51.8,34.6,Clear & Pleasant,21.1,0
2026-12-15,1401,11.5,38.7,0.6,Clear & Pleasant,13.9,0
2026-01-15,1402,13.4,37.8,0.0,Clear & Pleasant,12.9,0
2026-02-15,1402,13.6,39.2,2.4,Clear & Pleasant,21.4,0
2026-03-15,1402,18.0,37.5,5.4,Clear & Pleasant,18.1,0
2026-04-15,1402,28.4,38.7,0.0,Clear & Pleasant,22.0,0
2026-05-15,1402,33.8,36.4,44.1,Clear & Pleasant,20.2,0
2026-06-15,1402,36.4,66.6,175.2,Light Showers,8.5,0
2026-07-15,1402,38.5,91.0,324.0,Monsoon Heavy Rain,8.1,1
2026-08-15,1402,36.4,84.7,212.2,Monsoon Heavy Rain,16.3,0
2026-09-15,1402,32.2,55.2,51.4,Light Showers,16.1,0
2026-10-15,1402,20.9,30.2,0.0,Clear & Pleasant,6.7,0
2026-11-15,1402,18.5,38.2,0.0,Clear & Pleasant,17.6,0
2026-12-15,1402,10.5,44.7,11.3,Clear & Pleasant,13.6,0
2026-01-15,1403,12.0,42.6,0.0,Clear & Pleasant,7.4,0
2026-02-15,1403,13.2,52.6,0.0,Clear & Pleasant,10.1,0
2026-03-15,1403,16.7,39.4,0.0,Clear & Pleasant,5.4,0
2026-04-15,1403,27.2,38.3,25.8,Clear & Pleasant,14.7,0
2026-05-15,1403,30.1,52.2,52.8,Light Showers,14.2,0
2026-06-15,1403,38.8,64.6,204.8,Monsoon Heavy Rain,11.8,0
2026-07-15,1403,40.6,86.7,286.8,Monsoon Heavy Rain,14.4,1
2026-08-15,1403,37.7,61.0,199.3,Monsoon Heavy Rain,7.7,0
2026-09-15,1403,32.6,45.6,31.7,Clear & Pleasant,12.5,0
2026-10-15,1403,24.6,42.7,0.0,Clear & Pleasant,10.6,0
2026-11-15,1403,21.0,39.3,0.0,Clear & Pleasant,15.8,0
2026-12-15,1403,16.3,28.9,0.0,Clear & Pleasant,15.4,0
2026-01-15,1404,12.1,36.0,0.0,Clear & Pleasant,5.5,0
2026-02-15,1404,14.2,39.9,41.0,Clear & Pleasant,20.1,0
2026-03-15,1404,16.1,42.4,0.0,Clear & Pleasant,18.3,0
2026-04-15,1404,25.0,41.2,15.9,Clear & Pleasant,6.4,0
2026-05-15,1404,33.6,47.2,32.6,Clear & Pleasant,14.3,0
2026-06-15,1404,34.9,69.6,185.6,Monsoon Heavy Rain,16.8,0
2026-07-15,1404,37.1,85.2,348.0,Monsoon Heavy Rain,11.1,1
2026-08-15,1404,37.1,70.5,211.9,Monsoon Heavy Rain,8.2,0
2026-09-15,1404,33.8,50.4,29.7,Clear & Pleasant,7.5,0
2026-10-15,1404,25.2,41.4,9.3,Clear & Pleasant,12.9,0
2026-11-15,1404,17.3,38.4,0.0,Clear & Pleasant,21.2,0
2026-12-15,1404,11.6,40.7,6.6,Clear & Pleasant,10.6,0
2026-01-15,1405,9.8,47.0,26.0,Clear & Pleasant,12.0,0
2026-02-15,1405,14.7,49.9,5.9,Clear & Pleasant,7.3,0
2026-03-15,1405,21.6,40.1,0.0,Clear & Pleasant,14.3,0
2026-04-15,1405,26.8,44.5,43.8,Clear & Pleasant,16.4,0
2026-05-15,1405,32.6,39.5,36.3,Clear & Pleasant,17.4,0
2026-06-15,1405,36.5,78.1,195.7,Monsoon Heavy Rain,10.2,0
2026-07-15,1405,40.7,98.0,346.5,Monsoon Heavy Rain,15.3,1
2026-08-15,1405,38.2,66.9,198.6,Monsoon Heavy Rain,19.4,0
2026-09-15,1405,33.2,47.9,48.1,Clear & Pleasant,12.5,0
2026-10-15,1405,24.4,42.4,0.0,Clear & Pleasant,18.5,0
2026-11-15,1405,16.0,37.4,5.4,Clear & Pleasant,18.6,0
2026-12-15,1405,12.6,37.3,2.5,Clear & Pleasant,15.5,0
2026-01-15,1406,9.5,40.5,2.1,Clear & Pleasant,13.3,0
2026-02-15,1406,9.5,41.0,18.9,Clear & Pleasant,14.3,0
2026-03-15,1406,19.2,42.8,0.0,Clear & Pleasant,18.0,0
2026-04-15,1406,25.4,43.7,0.0,Clear & Pleasant,11.9,0
2026-05-15,1406,31.1,56.2,46.1,Clear & Pleasant,6.4,0
2026-06-15,1406,36.4,67.8,198.5,Monsoon Heavy Rain,15.6,0
2026-07-15,1406,40.5,88.0,337.3,Monsoon Heavy Rain,12.4,1
2026-08-15,1406,37.2,69.2,204.2,Monsoon Heavy Rain,13.1,0
2026-09-15,1406,30.8,44.0,57.0,Light Showers,7.9,0
2026-10-15,1406,26.6,46.2,7.5,Clear & Pleasant,12.9,0
2026-11-15,1406,17.2,43.8,1.2,Clear & Pleasant,7.8,0
2026-12-15,1406,8.1,43.9,0.0,Clear & Pleasant,8.4,0
2026-01-15,1407,10.5,45.9,0.0,Clear & Pleasant,16.6,0
2026-02-15,1407,13.4,31.1,0.0,Clear & Pleasant,10.7,0
2026-03-15,1407,17.6,36.2,10.7,Clear & Pleasant,16.0,0
2026-04-15,1407,24.4,40.5,36.9,Clear & Pleasant,17.0,0
2026-05-15,1407,32.3,49.3,52.5,Light Showers,17.8,0
2026-06-15,1407,37.0,79.5,179.6,Light Showers,5.5,0
2026-07-15,1407,39.9,85.4,336.6,Monsoon Heavy Rain,21.4,1
2026-08-15,1407,36.7,73.5,184.2,Monsoon Heavy Rain,9.9,0
2026-09-15,1407,30.6,45.8,45.1,Clear & Pleasant,15.5,0
2026-10-15,1407,26.5,36.2,3.6,Clear & Pleasant,18.1,0
2026-11-15,1407,16.0,50.3,3.3,Clear & Pleasant,6.0,0
2026-12-15,1407,10.7,43.9,0.0,Clear & Pleasant,16.3,0
2026-01-15,1408,11.6,46.8,0.0,Clear & Pleasant,16.7,0
2026-02-15,1408,12.7,44.4,0.0,Clear & Pleasant,7.1,0
2026-03-15,1408,15.8,34.4,0.0,Clear & Pleasant,9.3,0
2026-04-15,1408,25.5,52.2,33.5,Clear & Pleasant,18.2,0
2026-05-15,1408,32.7,41.8,38.4,Clear & Pleasant,19.8,0
2026-06-15,1408,34.6,68.2,182.5,Monsoon Heavy Rain,21.5,0
2026-07-15,1408,41.1,84.2,303.6,Monsoon Heavy Rain,20.4,1
2026-08-15,1408,38.2,65.6,196.0,Monsoon Heavy Rain,19.5,0
2026-09-15,1408,32.9,37.2,15.8,Clear & Pleasant,14.6,0
2026-10-15,1408,24.6,43.7,14.8,Clear & Pleasant,16.1,0
2026-11-15,1408,17.7,34.6,8.9,Clear & Pleasant,8.2,0
2026-12-15,1408,13.4,44.1,19.6,Clear & Pleasant,7.5,0
2026-01-15,1409,11.3,49.9,0.0,Clear & Pleasant,14.9,0
2026-02-15,1409,13.1,43.6,9.0,Clear & Pleasant,12.8,0
2026-03-15,1409,20.1,45.9,14.5,Clear & Pleasant,8.1,0
2026-04-15,1409,24.3,39.2,7.1,Clear & Pleasant,16.0,0
2026-05-15,1409,32.9,43.6,35.0,Clear & Pleasant,9.1,0
2026-06-15,1409,37.2,72.8,193.3,Monsoon Heavy Rain,6.6,0
2026-07-15,1409,39.6,83.0,312.7,Monsoon Heavy Rain,20.4,1
2026-08-15,1409,39.4,67.9,181.0,Monsoon Heavy Rain,8.7,0
2026-09-15,1409,30.5,50.6,63.5,Light Showers,19.8,0
2026-10-15,1409,26.2,52.2,23.9,Clear & Pleasant,9.8,0
2026-11-15,1409,19.2,39.0,0.0,Clear & Pleasant,8.9,0
2026-12-15,1409,12.3,47.9,0.0,Clear & Pleasant,18.3,0
2026-01-15,1410,12.4,45.7,0.0,Clear & Pleasant,21.4,0
2026-02-15,1410,12.9,42.0,0.0,Clear & Pleasant,17.9,0
2026-03-15,1410,17.7,39.2,0.0,Clear & Pleasant,5.4,0
2026-04-15,1410,25.0,42.3,26.7,Clear & Pleasant,6.6,0
2026-05-15,1410,32.4,48.3,28.7,Clear & Pleasant,13.6,0
2026-06-15,1410,37.0,70.9,196.2,Monsoon Heavy Rain,18.6,0
2026-07-15,1410,41.2,86.2,308.4,Monsoon Heavy Rain,15.4,1
2026-08-15,1410,37.5,76.5,223.2,Monsoon Heavy Rain,10.2,0
2026-09-15,1410,29.9,45.6,25.7,Clear & Pleasant,17.2,0
2026-10-15,1410,25.5,42.2,26.1,Clear & Pleasant,19.9,0
2026-11-15,1410,19.8,44.6,0.0,Clear & Pleasant,18.2,0
2026-12-15,1410,14.3,39.7,28.2,Clear & Pleasant,14.6,0
2026-01-15,1411,11.0,38.2,14.9,Clear & Pleasant,16.5,0
2026-02-15,1411,13.4,47.7,0.0,Clear & Pleasant,18.8,0
2026-03-15,1411,17.4,48.8,32.2,Clear & Pleasant,20.7,0
2026-04-15,1411,25.6,44.7,20.9,Clear & Pleasant,13.4,0
2026-05-15,1411,31.7,41.4,55.6,Light Showers,20.1,0
2026-06-15,1411,39.0,62.0,175.9,Light Showers,20.4,0
2026-07-15,1411,42.4,98.0,327.5,Monsoon Heavy Rain,9.6,1
2026-08-15,1411,38.9,66.4,162.6,Light Showers,16.1,0
2026-09-15,1411,30.3,40.1,67.2,Light Showers,11.1,0
2026-10-15,1411,23.7,44.9,0.0,Clear & Pleasant,21.8,0
2026-11-15,1411,17.0,39.9,0.0,Clear & Pleasant,20.9,0
2026-12-15,1411,12.1,41.3,13.8,Clear & Pleasant,14.2,0
2026-01-15,1412,9.9,48.6,1.3,Clear & Pleasant,8.1,0
2026-02-15,1412,15.2,41.2,0.0,Clear & Pleasant,18.4,0
2026-03-15,1412,19.0,44.7,42.3,Clear & Pleasant,12.2,0
2026-04-15,1412,25.3,36.0,0.0,Clear & Pleasant,17.1,0
2026-05-15,1412,29.2,52.6,74.8,Light Showers,14.1,0
2026-06-15,1412,37.0,68.8,177.8,Light Showers,8.9,0
2026-07-15,1412,37.8,93.2,324.8,Monsoon Heavy Rain,10.4,1
2026-08-15,1412,38.7,72.4,197.4,Monsoon Heavy Rain,21.2,0
2026-09-15,1412,33.5,54.0,46.3,Clear & Pleasant,9.7,0
2026-10-15,1412,27.8,43.2,0.0,Clear & Pleasant,6.7,0
2026-11-15,1412,18.6,36.8,0.0,Clear & Pleasant,18.1,0
2026-12-15,1412,12.8,37.6,0.0,Clear & Pleasant,12.4,0
2026-01-15,1413,12.9,46.2,5.3,Clear & Pleasant,9.5,0
2026-02-15,1413,10.5,31.6,0.5,Clear & Pleasant,13.1,0
2026-03-15,1413,16.2,43.4,0.0,Clear & Pleasant,17.6,0
2026-04-15,1413,24.7,39.4,0.0,Clear & Pleasant,10.2,0
2026-05-15,1413,31.8,43.8,36.6,Clear & Pleasant,10.9,0
2026-06-15,1413,36.9,57.9,199.5,Monsoon Heavy Rain,14.7,0
2026-07-15,1413,40.2,87.1,346.5,Monsoon Heavy Rain,5.2,1
2026-08-15,1413,35.9,73.1,208.9,Monsoon Heavy Rain,10.0,0
2026-09-15,1413,32.4,54.1,59.5,Light Showers,18.9,0
2026-10-15,1413,26.2,35.3,0.0,Clear & Pleasant,17.0,0
2026-11-15,1413,18.7,39.1,0.0,Clear & Pleasant,9.7,0
2026-12-15,1413,12.7,44.7,4.3,Clear & Pleasant,13.3,0
2026-01-15,1414,10.3,41.2,0.0,Clear & Pleasant,19.3,0
2026-02-15,1414,13.9,43.8,0.0,Clear & Pleasant,5.4,0
2026-03-15,1414,15.7,37.8,1.4,Clear & Pleasant,17.9,0
2026-04-15,1414,22.7,42.1,34.6,Clear & Pleasant,20.5,0
2026-05-15,1414,34.1,43.2,36.7,Clear & Pleasant,11.0,0
2026-06-15,1414,40.6,77.5,190.8,Monsoon Heavy Rain,9.1,0
2026-07-15,1414,41.0,85.0,325.4,Monsoon Heavy Rain,11.3,1
2026-08-15,1414,37.5,66.8,196.8,Monsoon Heavy Rain,18.7,0
2026-09-15,1414,31.7,49.1,58.9,Light Showers,10.4,0
2026-10-15,1414,26.3,41.1,2.2,Clear & Pleasant,11.8,0
2026-11-15,1414,16.9,36.2,30.2,Clear & Pleasant,7.7,0
2026-12-15,1414,13.7,43.7,0.0,Clear & Pleasant,18.7,0
2026-01-15,1415,8.5,52.8,33.8,Clear & Pleasant,10.3,0
2026-02-15,1415,11.1,37.4,4.1,Clear & Pleasant,8.9,0
2026-03-15,1415,15.4,31.1,0.0,Clear & Pleasant,8.2,0
2026-04-15,1415,24.1,42.1,0.0,Clear & Pleasant,13.7,0
2026-05-15,1415,33.2,46.2,45.6,Clear & Pleasant,20.7,0
2026-06-15,1415,38.4,72.8,187.2,Monsoon Heavy Rain,20.9,0
2026-07-15,1415,40.1,91.3,339.0,Monsoon Heavy Rain,18.8,1
2026-08-15,1415,38.5,66.8,186.2,Monsoon Heavy Rain,7.0,0
2026-09-15,1415,29.2,47.0,49.3,Clear & Pleasant,10.8,0
2026-10-15,1415,25.3,40.8,0.0,Clear & Pleasant,20.4,0
2026-11-15,1415,18.8,45.3,5.2,Clear & Pleasant,14.9,0
2026-12-15,1415,12.6,42.2,0.0,Clear & Pleasant,13.4,0
2026-01-15,1416,10.4,41.5,2.7,Clear & Pleasant,16.7,0
2026-02-15,1416,11.6,47.1,19.3,Clear & Pleasant,12.2,0
2026-03-15,1416,17.7,40.9,0.0,Clear & Pleasant,12.4,0
2026-04-15,1416,23.8,32.0,21.8,Clear & Pleasant,19.1,0
2026-05-15,1416,27.7,42.0,49.9,Clear & Pleasant,5.9,0
2026-06-15,1416,37.8,72.7,189.4,Monsoon Heavy Rain,5.4,0
2026-07-15,1416,38.1,94.4,322.0,Monsoon Heavy Rain,10.2,1
2026-08-15,1416,39.8,66.1,191.8,Monsoon Heavy Rain,6.2,0
2026-09-15,1416,32.3,42.5,42.9,Clear & Pleasant,12.7,0
2026-10-15,1416,22.8,36.4,1.1,Clear & Pleasant,17.7,0
2026-11-15,1416,18.1,28.7,0.0,Clear & Pleasant,13.9,0
2026-12-15,1416,9.0,41.5,5.2,Clear & Pleasant,5.5,0
2026-01-15,1417,9.4,37.9,0.0,Clear & Pleasant,19.9,0
2026-02-15,1417,15.1,46.9,7.1,Clear & Pleasant,17.7,0
2026-03-15,1417,19.4,34.2,0.0,Clear & Pleasant,16.5,0
2026-04-15,1417,28.8,47.9,20.7,Clear & Pleasant,7.6,0
2026-05-15,1417,35.2,61.7,47.7,Clear & Pleasant,12.0,0
2026-06-15,1417,38.7,54.0,186.4,Monsoon Heavy Rain,12.1,0
2026-07-15,1417,38.1,86.2,317.0,Monsoon Heavy Rain,7.6,1
2026-08-15,1417,39.2,73.2,196.4,Monsoon Heavy Rain,10.2,0
2026-09-15,1417,32.6,52.0,61.1,Light Showers,16.8,0
2026-10-15,1417,27.6,36.5,0.0,Clear & Pleasant,18.8,0
2026-11-15,1417,17.8,44.7,0.0,Clear & Pleasant,9.7,0
2026-12-15,1417,12.8,55.9,0.0,Clear & Pleasant,15.4,0
2026-01-15,1418,9.4,38.1,0.0,Clear & Pleasant,9.0,0
2026-02-15,1418,12.1,49.3,28.7,Clear & Pleasant,6.6,0
2026-03-15,1418,20.6,38.5,0.0,Clear & Pleasant,16.6,0
2026-04-15,1418,26.4,43.3,0.0,Clear & Pleasant,6.8,0
2026-05-15,1418,31.0,47.5,36.3,Clear & Pleasant,21.6,0
2026-06-15,1418,39.1,73.5,177.0,Light Showers,12.8,0
2026-07-15,1418,41.0,82.7,307.3,Monsoon Heavy Rain,12.8,1
2026-08-15,1418,38.1,61.5,179.5,Light Showers,18.4,0
2026-09-15,1418,32.2,38.4,33.3,Clear & Pleasant,16.0,0
2026-10-15,1418,21.8,40.8,0.0,Clear & Pleasant,20.3,0
2026-11-15,1418,20.6,35.0,2.3,Clear & Pleasant,19.8,0
2026-12-15,1418,12.4,39.1,0.0,Clear & Pleasant,16.2,0
2026-01-15,1419,9.4,43.5,4.1,Clear & Pleasant,10.2,0
2026-02-15,1419,13.2,44.4,0.0,Clear & Pleasant,21.2,0
2026-03-15,1419,17.8,36.0,0.0,Clear & Pleasant,15.5,0
2026-04-15,1419,25.7,41.8,23.5,Clear & Pleasant,15.2,0
2026-05-15,1419,30.8,52.9,24.5,Clear & Pleasant,11.1,0
2026-06-15,1419,36.0,70.7,208.0,Monsoon Heavy Rain,8.3,0
2026-07-15,1419,35.9,85.1,317.3,Monsoon Heavy Rain,19.8,1
2026-08-15,1419,35.9,75.9,183.0,Monsoon Heavy Rain,20.6,0
2026-09-15,1419,30.3,48.7,41.6,Clear & Pleasant,6.6,0
2026-10-15,1419,25.4,37.9,20.6,Clear & Pleasant,8.4,0
2026-11-15,1419,19.8,44.0,0.0,Clear & Pleasant,5.5,0
2026-12-15,1419,11.8,45.4,0.0,Clear & Pleasant,17.3,0
2026-01-15,1420,12.2,42.2,0.0,Clear & Pleasant,16.6,0
2026-02-15,1420,11.5,40.3,0.3,Clear & Pleasant,19.3,0
2026-03-15,1420,18.2,33.1,0.0,Clear & Pleasant,7.7,0
2026-04-15,1420,23.6,34.8,11.7,Clear & Pleasant,17.6,0
2026-05-15,1420,28.4,48.6,47.8,Clear & Pleasant,18.7,0
2026-06-15,1420,39.0,65.7,216.5,Monsoon Heavy Rain,21.3,0
2026-07-15,1420,39.3,90.1,312.9,Monsoon Heavy Rain,9.9,1
2026-08-15,1420,39.8,64.5,211.4,Monsoon Heavy Rain,13.6,0
2026-09-15,1420,32.0,45.9,81.7,Light Showers,20.4,0
2026-10-15,1420,25.9,36.6,0.0,Clear & Pleasant,20.8,0
2026-11-15,1420,17.6,47.1,0.0,Clear & Pleasant,16.5,0
2026-12-15,1420,13.8,47.8,8.6,Clear & Pleasant,13.7,0
2026-01-15,1421,11.8,42.2,4.4,Clear & Pleasant,18.4,0
2026-02-15,1421,11.8,40.5,25.3,Clear & Pleasant,7.2,0
2026-03-15,1421,18.7,39.2,0.0,Clear & Pleasant,9.2,0
