destination_id,date,visitors,bookings,searches,views,holiday,festival,weather
285,2026-08-22,2309,191,7831,17219,0,0,Pleasant
285,2026-08-23,2879,217,9552,17691,1,0,Pleasant
285,2026-08-24,1667,134,6077,12885,0,0,Rainy
285,2026-08-25,2767,245,10240,20816,0,1,Rainy
285,2026-08-26,2784,200,9226,19579,0,1,Pleasant
285,2026-08-27,2778,220,9965,21591,0,1,Pleasant
285,2026-08-28,1710,139,5637,10807,0,0,Rainy
285,2026-08-29,2331,164,7539,15134,0,0,Pleasant
286,2026-06-01,1722,127,6363,11615,0,0,Rainy
286,2026-06-02,1710,135,5925,11960,0,0,Rainy
286,2026-06-03,1750,152,5914,11983,0,0,Rainy
286,2026-06-04,1655,148,6008,12764,0,0,Rainy
286,2026-06-05,1603,140,5548,10134,0,0,Pleasant
286,2026-06-06,2295,176,8705,17202,0,0,Pleasant
286,2026-06-07,2976,233,10965,23348,1,0,Pleasant
286,2026-06-08,1698,149,6410,12993,0,0,Pleasant
286,2026-06-09,1799,141,5862,12623,0,0,Pleasant
286,2026-06-10,1725,133,6346,13152,0,0,Pleasant
286,2026-06-11,1670,149,5722,10948,0,0,Pleasant
286,2026-06-12,1743,155,6621,12172,0,0,Rainy
286,2026-06-13,2324,171,8373,16262,0,0,Pleasant
286,2026-06-14,2937,245,11100,21319,1,0,Pleasant
286,2026-06-15,1716,145,6176,11210,0,0,Pleasant
286,2026-06-16,1767,135,6336,12467,0,0,Pleasant
286,2026-06-17,1717,148,5783,12629,0,0,Pleasant
286,2026-06-18,1661,121,5829,12322,0,0,Rainy
286,2026-06-19,1721,127,5638,11200,0,0,Pleasant
286,2026-06-20,2176,158,8184,17139,0,0,Pleasant
286,2026-06-21,3035,261,10406,22812,1,0,Rainy
286,2026-06-22,1706,144,6144,12334,0,0,Pleasant
286,2026-06-23,1699,150,6107,11320,0,0,Pleasant
286,2026-06-24,1696,119,6027,11115,0,0,Pleasant
286,2026-06-25,1705,141,6299,13109,0,0,Pleasant
286,2026-06-26,1699,129,6347,11676,0,0,Rainy
286,2026-06-27,2340,204,8819,19386,0,0,Pleasant
286,2026-06-28,2996,251,9949,18994,1,0,Pleasant
286,2026-06-29,1674,119,5923,12809,0,0,Pleasant
286,2026-06-30,1737,123,5642,11850,0,0,Pleasant
286,2026-07-01,1754,149,6627,13140,0,0,Pleasant
286,2026-07-02,1755,155,6648,13302,0,0,Pleasant
286,2026-07-03,1676,138,5812,11987,0,0,Rainy
286,2026-07-04,2234,159,7318,14691,0,0,Pleasant
286,2026-07-05,2911,261,10965,22255,1,0,Rainy
286,2026-07-06,1724,138,6300,11986,0,0,Rainy
286,2026-07-07,1677,123,6150,13097,0,0,Rainy
286,2026-07-08,1655,120,6236,13024,0,0,Rainy
286,2026-07-09,1654,132,5998,11232,0,0,Pleasant
286,2026-07-10,1686,132,6024,13075,0,0,Pleasant
286,2026-07-11,2312,204,7472,13534,0,0,Rainy
286,2026-07-12,3023,239,11327,22362,1,0,Pleasant
286,2026-07-13,1723,122,6173,13014,0,0,Rainy
286,2026-07-14,1700,146,6174,12364,0,0,Rainy
286,2026-07-15,1727,154,5789,12528,0,0,Pleasant
286,2026-07-16,1752,147,6080,12333,0,0,Pleasant
286,2026-07-17,1742,147,5744,10796,0,0,Pleasant
286,2026-07-18,2298,162,7896,15156,0,0,Pleasant
286,2026-07-19,3009,255,10512,21297,1,0,Pleasant
286,2026-07-20,1674,120,6249,12234,0,0,Pleasant
286,2026-07-21,1767,137,5913,11656,0,0,Pleasant
286,2026-07-22,1754,125,6127,12685,0,0,Pleasant
286,2026-07-23,1703,129,5879,12858,0,0,Pleasant
286,2026-07-24,1667,137,5688,11331,0,0,Pleasant
286,2026-07-25,2356,172,8587,18360,0,0,Pleasant
286,2026-07-26,3022,213,10206,21336,1,0,Rainy
286,2026-07-27,1829,147,6891,13083,0,0,Pleasant
286,2026-07-28,1674,148,6052,11482,0,0,Pleasant
286,2026-07-29,1717,139,6187,12992,0,0,Rainy
286,2026-07-30,1733,124,6470,13345,0,0,Pleasant
286,2026-07-31,1654,117,5655,10649,0,0,Rainy
286,2026-08-01,2289,198,7707,14155,0,0,Pleasant
286,2026-08-02,3096,248,11671,24510,1,0,Pleasant
286,2026-08-03,1651,140,6022,11615,0,0,Rainy
286,2026-08-04,1631,135,5938,12991,0,0,Pleasant
286,2026-08-05,1703,145,5616,11344,0,0,Pleasant
286,2026-08-06,1765,151,5921,12724,0,0,Rainy
286,2026-08-07,1715,151,6363,13568,0,0,Pleasant
286,2026-08-08,2302,198,8479,17872,0,0,Rainy
286,2026-08-09,2869,228,10546,19411,1,0,Rainy
286,2026-08-10,1618,114,5681,11846,0,0,Pleasant
286,2026-08-11,1685,137,5543,10384,0,0,Rainy
286,2026-08-12,1649,139,6226,13534,0,0,Pleasant
286,2026-08-13,1739,127,6315,13201,0,0,Pleasant
286,2026-08-14,1716,151,5662,11949,0,0,Pleasant
286,2026-08-15,3043,223,9894,21638,1,0,Pleasant
286,2026-08-16,2977,242,10831,22272,1,0,Pleasant
286,2026-08-17,1660,137,5626,10933,0,0,Pleasant
286,2026-08-18,1711,138,5572,10726,0,0,Pleasant
286,2026-08-19,1674,132,5896,12781,0,0,Rainy
286,2026-08-20,1701,125,6061,12309,0,0,Rainy
286,2026-08-21,1665,120,6203,12269,0,0,Pleasant
286,2026-08-22,2354,168,7860,16820,0,0,Rainy
286,2026-08-23,3055,264,10481,22637,1,0,Pleasant
286,2026-08-24,1745,126,6404,12039,0,0,Pleasant
286,2026-08-25,2880,246,10663,20991,0,1,Pleasant
286,2026-08-26,2932,240,10829,22046,0,1,Pleasant
286,2026-08-27,2765,244,8850,17163,0,1,Pleasant
286,2026-08-28,1681,128,6153,12952,0,0,Rainy
286,2026-08-29,2216,196,8373,15843,0,0,Pleasant
287,2026-06-01,1751,125,6029,11207,0,0,Rainy
287,2026-06-02,1727,145,5583,11988,0,0,Pleasant
287,2026-06-03,1750,136,5637,11445,0,0,Rainy
287,2026-06-04,1772,133,6378,12571,0,0,Pleasant
287,2026-06-05,1691,122,5693,10524,0,0,Rainy
287,2026-06-06,2266,181,7278,14836,0,0,Pleasant
287,2026-06-07,2975,219,9820,19520,1,0,Rainy
287,2026-06-08,1678,140,6205,12240,0,0,Rainy
287,2026-06-09,1762,155,6580,12640,0,0,Pleasant
287,2026-06-10,1714,143,5738,11592,0,0,Rainy
287,2026-06-11,1754,130,6066,13092,0,0,Rainy
287,2026-06-12,1740,136,6222,12343,0,0,Pleasant
287,2026-06-13,2315,170,8659,16660,0,0,Rainy
287,2026-06-14,2968,239,10884,22223,1,0,Pleasant
287,2026-06-15,1656,118,6272,12178,0,0,Pleasant
287,2026-06-16,1737,142,6111,11043,0,0,Pleasant
287,2026-06-17,1746,138,5866,12902,0,0,Pleasant
287,2026-06-18,1785,142,5716,11589,0,0,Pleasant
287,2026-06-19,1759,151,6293,13316,0,0,Rainy
287,2026-06-20,2235,158,8316,15361,0,0,Pleasant
287,2026-06-21,2982,235,11099,24053,1,0,Pleasant
287,2026-06-22,1617,133,6070,12804,0,0,Rainy
287,2026-06-23,1758,128,5953,11061,0,0,Pleasant
287,2026-06-24,1695,147,5591,10164,0,0,Pleasant
287,2026-06-25,1763,126,6278,12304,0,0,Pleasant
287,2026-06-26,1659,141,6158,11270,0,0,Rainy
287,2026-06-27,2323,174,7457,16036,0,0,Pleasant
287,2026-06-28,2942,237,10246,18675,1,0,Pleasant
287,2026-06-29,1747,123,6379,11798,0,0,Pleasant
287,2026-06-30,1704,148,6172,13225,0,0,Rainy
287,2026-07-01,1668,121,6256,12503,0,0,Pleasant
287,2026-07-02,1745,140,5798,11071,0,0,Rainy
287,2026-07-03,1690,151,5763,11387,0,0,Pleasant
287,2026-07-04,2360,200,8618,15564,0,0,Rainy
287,2026-07-05,2935,251,10814,22859,1,0,Pleasant
287,2026-07-06,1652,145,5628,12269,0,0,Rainy
287,2026-07-07,1735,142,6241,13043,0,0,Pleasant
287,2026-07-08,1657,126,5892,11859,0,0,Pleasant
287,2026-07-09,1752,126,6231,12306,0,0,Rainy
287,2026-07-10,1722,126,5601,10234,0,0,Pleasant
287,2026-07-11,2276,197,8119,16364,0,0,Rainy
287,2026-07-12,2954,241,10309,19006,1,0,Pleasant
287,2026-07-13,1677,132,5666,12357,0,0,Pleasant
287,2026-07-14,1746,135,6222,11555,0,0,Pleasant
287,2026-07-15,1717,152,5897,11711,0,0,Pleasant
287,2026-07-16,1729,137,5654,10988,0,0,Rainy
287,2026-07-17,1680,150,6043,13194,0,0,Pleasant
287,2026-07-18,2255,158,8177,14963,0,0,Rainy
287,2026-07-19,2970,264,9537,18522,1,0,Pleasant
287,2026-07-20,1652,148,5886,11749,0,0,Rainy
287,2026-07-21,1698,125,6376,13110,0,0,Pleasant
287,2026-07-22,1722,121,5647,11998,0,0,Rainy
287,2026-07-23,1670,137,6164,12208,0,0,Rainy
287,2026-07-24,1690,123,5415,11872,0,0,Pleasant
287,2026-07-25,2353,189,8380,16388,0,0,Pleasant
287,2026-07-26,3001,220,9924,20400,1,0,Pleasant
287,2026-07-27,1752,148,6177,12636,0,0,Pleasant
287,2026-07-28,1728,125,5578,10700,0,0,Pleasant
287,2026-07-29,1670,138,6286,13626,0,0,Pleasant
287,2026-07-30,1824,140,6054,12143,0,0,Pleasant
287,2026-07-31,1688,147,5886,11138,0,0,Rainy
287,2026-08-01,2341,175,8779,17969,0,0,Pleasant
287,2026-08-02,2985,218,10997,22662,1,0,Pleasant
287,2026-08-03,1655,140,6118,13118,0,0,Pleasant
287,2026-08-04,1710,134,6223,12456,0,0,Pleasant
287,2026-08-05,1710,127,5970,12895,0,0,Pleasant
287,2026-08-06,1690,136,5494,10979,0,0,Rainy
287,2026-08-07,1618,127,5492,10351,0,0,Pleasant
287,2026-08-08,2279,187,8040,17037,0,0,Pleasant
287,2026-08-09,2922,258,9472,17755,1,0,Pleasant
287,2026-08-10,1609,129,5870,12649,0,0,Rainy
287,2026-08-11,1641,144,6105,11972,0,0,Pleasant
287,2026-08-12,1662,143,5826,10674,0,0,Rainy
287,2026-08-13,1683,134,6337,12666,0,0,Pleasant
287,2026-08-14,1586,126,5269,11021,0,0,Pleasant
287,2026-08-15,3044,232,10205,18955,1,0,Pleasant
287,2026-08-16,2899,204,9791,17638,1,0,Pleasant
287,2026-08-17,1764,143,5916,12865,0,0,Pleasant
287,2026-08-18,1683,141,6226,12724,0,0,Pleasant
287,2026-08-19,1687,121,5760,11032,0,0,Rainy
287,2026-08-20,1608,133,5704,11884,0,0,Pleasant
287,2026-08-21,1677,129,6105,11951,0,0,Rainy
287,2026-08-22,2392,184,8111,17345,0,0,Pleasant
287,2026-08-23,3003,269,10181,18709,1,0,Pleasant
287,2026-08-24,1705,141,6344,12947,0,0,Pleasant
287,2026-08-25,2838,236,10379,19422,0,1,Pleasant
287,2026-08-26,2856,251,10601,20579,0,1,Pleasant
287,2026-08-27,2791,212,9409,17101,0,1,Pleasant
287,2026-08-28,1623,123,5658,12241,0,0,Pleasant
287,2026-08-29,2289,183,7507,16134,0,0,Pleasant
288,2026-06-01,1647,124,6131,12109,0,0,Pleasant
288,2026-06-02,1676,137,6271,11531,0,0,Pleasant
288,2026-06-03,1700,137,5534,12113,0,0,Pleasant
288,2026-06-04,1764,155,5699,12084,0,0,Pleasant
288,2026-06-05,1653,119,5830,10543,0,0,Pleasant
288,2026-06-06,2261,191,7893,16558,0,0,Pleasant
288,2026-06-07,3018,271,10738,23487,1,0,Pleasant
288,2026-06-08,1721,126,5776,12217,0,0,Pleasant
288,2026-06-09,1775,153,5997,11885,0,0,Pleasant
288,2026-06-10,1684,139,5800,11774,0,0,Rainy
288,2026-06-11,1679,134,6169,12713,0,0,Pleasant
288,2026-06-12,1822,134,6486,12890,0,0,Rainy
288,2026-06-13,2310,188,7441,16276,0,0,Rainy
288,2026-06-14,2958,228,10906,23450,1,0,Pleasant
288,2026-06-15,1697,123,5951,12832,0,0,Pleasant
288,2026-06-16,1761,147,6614,11940,0,0,Pleasant
288,2026-06-17,1799,146,6386,13229,0,0,Pleasant
288,2026-06-18,1743,128,6139,11548,0,0,Pleasant
288,2026-06-19,1585,130,5611,12315,0,0,Pleasant
288,2026-06-20,2301,170,8286,17218,0,0,Rainy
288,2026-06-21,2939,233,9420,18081,1,0,Pleasant
288,2026-06-22,1738,124,5659,10754,0,0,Pleasant
288,2026-06-23,1758,149,6458,11756,0,0,Pleasant
288,2026-06-24,1750,146,6133,12513,0,0,Pleasant
288,2026-06-25,1682,150,5960,12928,0,0,Pleasant
288,2026-06-26,1670,134,6298,13507,0,0,Pleasant
288,2026-06-27,2278,171,7801,14639,0,0,Pleasant
288,2026-06-28,3021,251,11230,21904,1,0,Pleasant
288,2026-06-29,1573,120,5602,11346,0,0,Pleasant
288,2026-06-30,1720,152,5709,11573,0,0,Pleasant
288,2026-07-01,1750,125,6613,14031,0,0,Rainy
288,2026-07-02,1726,151,6264,13103,0,0,Pleasant
288,2026-07-03,1784,140,6364,13751,0,0,Rainy
288,2026-07-04,2333,201,7725,13968,0,0,Pleasant
288,2026-07-05,3059,266,10368,21686,1,0,Pleasant
288,2026-07-06,1687,132,6381,13360,0,0,Pleasant
288,2026-07-07,1646,132,6110,11147,0,0,Pleasant
288,2026-07-08,1789,133,6480,11708,0,0,Pleasant
288,2026-07-09,1692,137,6417,13083,0,0,Pleasant
288,2026-07-10,1613,113,5335,11071,0,0,Pleasant
288,2026-07-11,2270,176,7721,15759,0,0,Rainy
288,2026-07-12,2963,266,10594,20363,1,0,Pleasant
288,2026-07-13,1582,136,5128,9233,0,0,Pleasant
288,2026-07-14,1688,128,5724,11607,0,0,Pleasant
288,2026-07-15,1694,144,5565,10975,0,0,Rainy
288,2026-07-16,1660,134,5540,11547,0,0,Pleasant
288,2026-07-17,1697,150,5846,10901,0,0,Pleasant
288,2026-07-18,2262,179,7239,15834,0,0,Pleasant
288,2026-07-19,3041,238,10296,20399,1,0,Pleasant
288,2026-07-20,1673,130,5983,12654,0,0,Pleasant
288,2026-07-21,1687,127,5578,11108,0,0,Pleasant
288,2026-07-22,1682,147,6169,12100,0,0,Pleasant
288,2026-07-23,1695,131,5772,11625,0,0,Pleasant
288,2026-07-24,1753,145,5721,11377,0,0,Pleasant
288,2026-07-25,2288,189,7851,16051,0,0,Pleasant
288,2026-07-26,2982,230,10469,21126,1,0,Pleasant
288,2026-07-27,1735,128,6096,11623,0,0,Pleasant
288,2026-07-28,1654,127,5337,11647,0,0,Pleasant
288,2026-07-29,1607,114,5364,11299,0,0,Pleasant
288,2026-07-30,1729,140,6188,11999,0,0,Pleasant
288,2026-07-31,1832,130,6063,13142,0,0,Pleasant
288,2026-08-01,2316,194,7701,15207,0,0,Pleasant
288,2026-08-02,2985,229,10569,20861,1,0,Pleasant
288,2026-08-03,1732,138,5977,12145,0,0,Pleasant
288,2026-08-04,1626,134,5240,11198,0,0,Pleasant
288,2026-08-05,1662,130,5689,11323,0,0,Pleasant
288,2026-08-06,1752,123,6002,11236,0,0,Pleasant
288,2026-08-07,1718,123,5717,10784,0,0,Rainy
288,2026-08-08,2391,204,8295,17316,0,0,Pleasant
288,2026-08-09,2948,223,9477,19148,1,0,Pleasant
288,2026-08-10,1691,134,6172,12046,0,0,Pleasant
288,2026-08-11,1743,144,5758,11756,0,0,Pleasant
288,2026-08-12,1813,155,6009,11784,0,0,Pleasant
288,2026-08-13,1731,128,6520,13699,0,0,Pleasant
288,2026-08-14,1712,128,6091,11907,0,0,Rainy
288,2026-08-15,2896,217,10751,20068,1,0,Pleasant
288,2026-08-16,3034,251,10770,22784,1,0,Pleasant
288,2026-08-17,1628,128,6034,12413,0,0,Pleasant
288,2026-08-18,1687,133,6158,12895,0,0,Pleasant
288,2026-08-19,1702,144,6266,11671,0,0,Rainy
288,2026-08-20,1748,132,5977,12857,0,0,Pleasant
288,2026-08-21,1743,139,6351,12917,0,0,Rainy
288,2026-08-22,2357,193,8346,17754,0,0,Pleasant
288,2026-08-23,3012,237,11324,21615,1,0,Pleasant
288,2026-08-24,1687,131,5443,10016,0,0,Pleasant
288,2026-08-25,2804,219,10013,18871,0,1,Pleasant
288,2026-08-26,2804,225,8977,18374,0,1,Pleasant
288,2026-08-27,2819,215,9586,20039,0,1,Pleasant
288,2026-08-28,1692,130,5902,10852,0,0,Pleasant
288,2026-08-29,2334,193,7594,15793,0,0,Pleasant
289,2026-06-01,1510,128,5620,10192,0,0,Rainy
289,2026-06-02,1507,116,5520,11013,0,0,Pleasant
289,2026-06-03,1666,147,5884,12096,0,0,Pleasant
289,2026-06-04,1571,120,5580,10882,0,0,Pleasant
289,2026-06-05,1579,114,5368,11327,0,0,Pleasant
289,2026-06-06,2118,150,7344,14455,0,0,Pleasant
289,2026-06-07,2779,204,9570,17790,1,0,Rainy
289,2026-06-08,1555,124,5017,11020,0,0,Pleasant
289,2026-06-09,1469,127,5418,11053,0,0,Rainy
289,2026-06-10,1593,119,5614,10696,0,0,Rainy
289,2026-06-11,1654,124,5796,12687,0,0,Pleasant
289,2026-06-12,1539,121,5270,10220,0,0,Rainy
289,2026-06-13,2122,155,7126,14504,0,0,Pleasant
289,2026-06-14,2791,241,9611,19308,1,0,Rainy
289,2026-06-15,1556,131,5351,11459,0,0,Pleasant
289,2026-06-16,1582,137,5461,10871,0,0,Pleasant
289,2026-06-17,1631,133,6017,11417,0,0,Rainy
289,2026-06-18,1592,126,5132,9450,0,0,Pleasant
289,2026-06-19,1527,133,5016,10274,0,0,Pleasant
289,2026-06-20,2127,154,7508,16194,0,0,Rainy
289,2026-06-21,2722,239,9085,18350,1,0,Pleasant
289,2026-06-22,1475,109,4774,9745,0,0,Pleasant
289,2026-06-23,1509,117,5680,11299,0,0,Pleasant
289,2026-06-24,1595,118,5388,10973,0,0,Rainy
289,2026-06-25,1518,106,5186,10322,0,0,Pleasant
289,2026-06-26,1577,136,5466,11030,0,0,Pleasant
289,2026-06-27,2119,165,7498,13730,0,0,Pleasant
289,2026-06-28,2789,247,9421,16999,1,0,Rainy
289,2026-06-29,1600,142,5252,11259,0,0,Pleasant
289,2026-06-30,1565,113,5320,10232,0,0,Pleasant
289,2026-07-01,1547,112,5570,11346,0,0,Rainy
289,2026-07-02,1609,118,5279,10640,0,0,Pleasant
289,2026-07-03,1623,123,5511,10707,0,0,Rainy
289,2026-07-04,2084,155,7828,16529,0,0,Pleasant
289,2026-07-05,2831,251,10547,22224,1,0,Pleasant
289,2026-07-06,1562,132,5208,10162,0,0,Rainy
289,2026-07-07,1530,122,4980,10880,0,0,Pleasant
289,2026-07-08,1602,130,5891,12180,0,0,Rainy
289,2026-07-09,1656,135,5400,10802,0,0,Pleasant
289,2026-07-10,1685,137,5953,12049,0,0,Pleasant
289,2026-07-11,2144,156,7739,15486,0,0,Rainy
289,2026-07-12,2805,203,9750,20947,1,0,Pleasant
289,2026-07-13,1539,119,5076,9773,0,0,Rainy
289,2026-07-14,1517,132,5110,10597,0,0,Pleasant
289,2026-07-15,1511,112,5315,11082,0,0,Pleasant
289,2026-07-16,1524,132,5186,10295,0,0,Pleasant
289,2026-07-17,1557,132,5237,10364,0,0,Pleasant
289,2026-07-18,2225,190,8127,15648,0,0,Pleasant
289,2026-07-19,2810,224,10202,21283,1,0,Pleasant
289,2026-07-20,1582,123,5778,10409,0,0,Pleasant
289,2026-07-21,1611,144,5615,10219,0,0,Rainy
289,2026-07-22,1552,126,5370,11023,0,0,Pleasant
289,2026-07-23,1607,114,5967,11313,0,0,Pleasant
289,2026-07-24,1494,124,5450,11971,0,0,Pleasant
289,2026-07-25,2119,169,6852,13485,0,0,Pleasant
289,2026-07-26,2733,244,8860,17461,1,0,Pleasant
289,2026-07-27,1537,119,5431,10940,0,0,Pleasant
289,2026-07-28,1556,121,5067,10987,0,0,Rainy
289,2026-07-29,1665,116,5607,11969,0,0,Pleasant
289,2026-07-30,1608,119,5992,12409,0,0,Pleasant
289,2026-07-31,1568,117,5805,10566,0,0,Rainy
289,2026-08-01,2048,154,7771,14483,0,0,Pleasant
289,2026-08-02,2793,229,9926,20733,1,0,Pleasant
289,2026-08-03,1578,129,5303,10250,0,0,Pleasant
289,2026-08-04,1526,131,5681,12334,0,0,Pleasant
289,2026-08-05,1570,112,5912,11427,0,0,Pleasant
289,2026-08-06,1633,120,5926,12139,0,0,Pleasant
289,2026-08-07,1553,125,4999,9436,0,0,Pleasant
289,2026-08-08,2177,176,8096,17697,0,0,Pleasant
289,2026-08-09,2792,238,9873,21310,1,0,Pleasant
289,2026-08-10,1523,119,5025,9140,0,0,Pleasant
289,2026-08-11,1629,119,5954,11916,0,0,Rainy
289,2026-08-12,1582,111,5796,11255,0,0,Rainy
289,2026-08-13,1570,113,5502,12053,0,0,Rainy
289,2026-08-14,1658,118,5695,11677,0,0,Rainy
289,2026-08-15,2695,231,8738,18786,1,0,Pleasant
289,2026-08-16,2795,249,10371,20464,1,0,Pleasant
289,2026-08-17,1606,136,5823,10555,0,0,Pleasant
289,2026-08-18,1574,110,5592,11337,0,0,Rainy
289,2026-08-19,1609,121,5324,10338,0,0,Pleasant
289,2026-08-20,1728,154,5630,11497,0,0,Pleasant
289,2026-08-21,1684,135,5552,12204,0,0,Rainy
289,2026-08-22,2157,154,8081,15936,0,0,Pleasant
289,2026-08-23,2728,212,9981,20067,1,0,Pleasant
289,2026-08-24,1649,143,5282,10793,0,0,Pleasant
289,2026-08-25,2596,210,9191,17364,0,1,Pleasant
289,2026-08-26,2621,219,9935,18354,0,1,Rainy
289,2026-08-27,2649,228,9834,20759,0,1,Pleasant
289,2026-08-28,1547,114,5793,11637,0,0,Rainy
289,2026-08-29,2099,161,7241,13428,0,0,Rainy
290,2026-06-01,859,61,2780,5911,0,0,Pleasant
290,2026-06-02,880,66,3121,5984,0,0,Pleasant
290,2026-06-03,880,72,3219,6999,0,0,Pleasant
290,2026-06-04,908,79,2966,6158,0,0,Rainy
290,2026-06-05,863,63,3249,6386,0,0,Rainy
290,2026-06-06,1191,104,3875,7994,0,0,Pleasant
290,2026-06-07,1493,134,5473,11273,1,0,Pleasant
290,2026-06-08,884,62,2903,6205,0,0,Rainy
290,2026-06-09,847,68,2855,5949,0,0,Pleasant
290,2026-06-10,867,75,3110,5598,0,0,Pleasant
290,2026-06-11,851,72,3109,6833,0,0,Rainy
290,2026-06-12,878,76,3299,6709,0,0,Pleasant
290,2026-06-13,1167,89,4134,8806,0,0,Pleasant
290,2026-06-14,1562,135,5133,10103,1,0,Pleasant
290,2026-06-15,864,74,2871,5690,0,0,Pleasant
290,2026-06-16,937,72,3448,6211,0,0,Pleasant
290,2026-06-17,885,79,3093,6443,0,0,Rainy
290,2026-06-18,897,73,3018,6633,0,0,Pleasant
290,2026-06-19,863,74,3248,6060,0,0,Pleasant
290,2026-06-20,1224,98,4128,8221,0,0,Pleasant
290,2026-06-21,1524,109,5641,11761,1,0,Pleasant
290,2026-06-22,830,64,3118,6807,0,0,Pleasant
290,2026-06-23,869,72,3045,5703,0,0,Pleasant
290,2026-06-24,848,64,2778,5585,0,0,Pleasant
290,2026-06-25,890,70,3191,5867,0,0,Pleasant
290,2026-06-26,890,70,2954,5792,0,0,Pleasant
290,2026-06-27,1146,82,4166,8066,0,0,Pleasant
290,2026-06-28,1506,120,5153,11309,1,0,Rainy
290,2026-06-29,862,64,2822,5708,0,0,Pleasant
290,2026-06-30,914,78,3309,6505,0,0,Pleasant
290,2026-07-01,884,76,3347,6478,0,0,Pleasant
290,2026-07-02,890,77,3029,5745,0,0,Pleasant
290,2026-07-03,888,66,3355,6752,0,0,Pleasant
290,2026-07-04,1178,105,4422,8192,0,0,Pleasant
290,2026-07-05,1586,133,5389,9839,1,0,Pleasant
290,2026-07-06,826,69,2906,5731,0,0,Pleasant
290,2026-07-07,881,68,3251,6138,0,0,Pleasant
290,2026-07-08,898,67,3172,6393,0,0,Pleasant
290,2026-07-09,892,64,3321,7005,0,0,Pleasant
290,2026-07-10,859,73,2937,5668,0,0,Pleasant
290,2026-07-11,1178,91,4154,8009,0,0,Pleasant
290,2026-07-12,1567,135,5280,11610,1,0,Rainy
290,2026-07-13,897,74,2964,5342,0,0,Rainy
290,2026-07-14,849,66,2806,5811,0,0,Pleasant
290,2026-07-15,855,61,3025,6041,0,0,Pleasant
290,2026-07-16,857,64,3123,5866,0,0,Rainy
290,2026-07-17,867,63,3122,6253,0,0,Rainy
290,2026-07-18,1154,88,4035,8805,0,0,Rainy
290,2026-07-19,1523,113,4971,10917,1,0,Pleasant
290,2026-07-20,900,75,2984,6506,0,0,Pleasant
290,2026-07-21,886,71,3111,6193,0,0,Pleasant
290,2026-07-22,860,68,2794,5685,0,0,Pleasant
290,2026-07-23,824,59,2705,4939,0,0,Pleasant
290,2026-07-24,899,63,3280,6786,0,0,Pleasant
290,2026-07-25,1184,105,4467,9042,0,0,Pleasant
290,2026-07-26,1585,130,5482,11265,1,0,Rainy
290,2026-07-27,801,68,2665,5578,0,0,Pleasant
290,2026-07-28,881,64,3036,5884,0,0,Pleasant
290,2026-07-29,866,72,2967,5842,0,0,Rainy
290,2026-07-30,888,79,2976,6126,0,0,Pleasant
290,2026-07-31,855,72,2903,5556,0,0,Rainy
290,2026-08-01,1206,87,4161,8775,0,0,Pleasant
290,2026-08-02,1507,107,5512,11781,1,0,Pleasant
290,2026-08-03,882,70,3142,6492,0,0,Rainy
290,2026-08-04,857,76,2780,5098,0,0,Pleasant
290,2026-08-05,883,66,3152,6598,0,0,Pleasant
290,2026-08-06,886,69,3278,7140,0,0,Pleasant
290,2026-08-07,897,70,3035,6478,0,0,Pleasant
290,2026-08-08,1217,86,4009,8376,0,0,Pleasant
290,2026-08-09,1604,118,6020,12761,1,0,Pleasant
290,2026-08-10,861,68,3175,5795,0,0,Pleasant
290,2026-08-11,860,72,3241,6679,0,0,Pleasant
290,2026-08-12,840,70,3042,5924,0,0,Pleasant
290,2026-08-13,845,62,2985,5762,0,0,Rainy
290,2026-08-14,891,76,3295,6987,0,0,Rainy
290,2026-08-15,1495,114,5395,10208,1,0,Pleasant
290,2026-08-16,1562,114,5632,12313,1,0,Rainy
290,2026-08-17,840,65,2919,5868,0,0,Pleasant
290,2026-08-18,924,79,3456,6424,0,0,Pleasant
290,2026-08-19,905,78,3375,6096,0,0,Rainy
290,2026-08-20,875,77,3177,6749,0,0,Rainy
290,2026-08-21,887,63,3168,5746,0,0,Pleasant
290,2026-08-22,1214,100,4225,8624,0,0,Pleasant
290,2026-08-23,1572,112,5867,11456,1,0,Rainy
290,2026-08-24,880,71,2847,5656,0,0,Pleasant
290,2026-08-25,1448,118,5242,10690,0,1,Pleasant
290,2026-08-26,1452,112,4853,10155,0,1,Rainy
290,2026-08-27,1462,121,4749,9620,0,1,Pleasant
290,2026-08-28,850,70,2896,5477,0,0,Pleasant
290,2026-08-29,1210,106,3980,8713,0,0,Pleasant
291,2026-06-01,1692,130,5941,12938,0,0,Pleasant
291,2026-06-02,1654,119,5842,12408,0,0,Pleasant
291,2026-06-03,1659,118,6050,11696,0,0,Pleasant
291,2026-06-04,1715,154,5668,10819,0,0,Rainy
291,2026-06-05,1778,132,6729,13119,0,0,Pleasant
291,2026-06-06,2237,177,7373,16180,0,0,Pleasant
291,2026-06-07,2908,236,9468,20000,1,0,Rainy
291,2026-06-08,1660,123,5977,11344,0,0,Pleasant
291,2026-06-09,1866,139,6832,13607,0,0,Pleasant
291,2026-06-10,1671,143,6198,12729,0,0,Rainy
291,2026-06-11,1565,123,5062,9535,0,0,Pleasant
291,2026-06-12,1679,140,5762,12037,0,0,Pleasant
291,2026-06-13,2257,179,7595,16145,0,0,Pleasant
